lang,topic,topic_in_English
zh,北斗神拳,Fist of the North Star
ru,Кулак Полярной звезды,Fist of the North Star
pt,Hokuto no Ken,Fist of the North Star
th,ฤทธิ์หมัดดาวเหนือ,Fist of the North Star
de,Fist of the North Star,Fist of the North Star
ko,북두의 권,Fist of the North Star
vi,Hokuto no Ken,Fist of the North Star
pl,Pięść Gwiazd Północy,Fist of the North Star
tr,Hokuto no Ken,Fist of the North Star
uk,Кулак Полярної зорі,Fist of the North Star
hu,Hokuto no ken,Fist of the North Star
ms,Hokuto no Ken,Fist of the North Star
sv,Fist of the North Star,Fist of the North Star
fi,Hokuto no ken,Fist of the North Star
ca,Hokuto no ken,Fist of the North Star
nl,Hokuto no Ken,Fist of the North Star
id,Fist of the Northstar,Fist of the North Star
no,Fist of the North Star,Fist of the North Star
hr,Hokuto no Ken,Fist of the North Star
sh,Hokuto no Ken,Fist of the North Star
wuu,北斗神拳,Fist of the North Star
sq,Fist of the North Star,Fist of the North Star
nap,Hokuto No Ken,Fist of the North Star
en,Story of Seasons,Story of Seasons
ja,牧場物語シリーズ,Story of Seasons
zh,牧場物語系列,Story of Seasons
de,Story of Seasons,Story of Seasons
id,Harvest Moon,Story of Seasons
es,Harvest Moon (serie de videojuegos),Story of Seasons
fr,Harvest Moon (série de jeux vidéo),Story of Seasons
ru,Harvest Moon,Story of Seasons
pt,Story of Seasons,Story of Seasons
pl,Harvest Moon,Story of Seasons
it,Harvest Moon (serie),Story of Seasons
ko,목장이야기,Story of Seasons
th,ฮาร์เวสต์มูน (เกมชุด),Story of Seasons
fi,Harvest Moon (pelisarja),Story of Seasons
vi,Story of Seasons,Story of Seasons
tr,Story of Seasons,Story of Seasons
uk,Harvest Moon,Story of Seasons
sv,Story of Seasons,Story of Seasons
nl,Story of Seasons (computerspelserie),Story of Seasons
ca,Story of Seasons,Story of Seasons
ms,Harvest Moon (siri),Story of Seasons
en,Blake Stone: Aliens of Gold,Blake Stone: Aliens of Gold
ru,Blake Stone: Aliens of Gold,Blake Stone: Aliens of Gold
fr,Blake Stone: Aliens of Gold,Blake Stone: Aliens of Gold
it,Blake Stone: Aliens of Gold,Blake Stone: Aliens of Gold
es,Blake Stone: Aliens of Gold,Blake Stone: Aliens of Gold
fi,Blake Stone: Aliens of Gold,Blake Stone: Aliens of Gold
zh,黑石：黄金外星人,Blake Stone: Aliens of Gold
sv,Blake Stone: Aliens of Gold,Blake Stone: Aliens of Gold
id,Blake Stone: Aliens of Gold,Blake Stone: Aliens of Gold
lld,Blake Stone: Aliens of Gold,Blake Stone: Aliens of Gold
arz,بلاك ستوني: الينس اوف جولد,Blake Stone: Aliens of Gold
en,Freelancer (video game),Freelancer (video game)
ru,Freelancer,Freelancer (video game)
de,Freelancer (Computerspiel),Freelancer (video game)
fr,Freelancer,Freelancer (video game)
zh,自由枪骑兵,Freelancer (video game)
es,Freelancer (videojuego),Freelancer (video game)
uk,Freelancer,Freelancer (video game)
pt,Freelancer (jogo eletrônico),Freelancer (video game)
pl,Freelancer (gra komputerowa),Freelancer (video game)
cs,Freelancer (videohra),Freelancer (video game)
hu,Freelancer (videójáték),Freelancer (video game)
sv,Freelancer,Freelancer (video game)
fi,Freelancer (videopeli),Freelancer (video game)
vi,Freelancer (trò chơi điện tử),Freelancer (video game)
bg,Freelancer,Freelancer (video game)
be-tarask,Freelancer,Freelancer (video game)
lld,Freelancer,Freelancer (video game)
en,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
es,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
pt,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
ru,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
ja,キャッスルヴァニア 〜暁月の円舞曲〜,Castlevania: Aria of Sorrow
fr,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
zh,恶魔城 晓月圆舞曲,Castlevania: Aria of Sorrow
it,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
fi,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
ko,캐슬바니아: 비애의 아리아,Castlevania: Aria of Sorrow
no,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
ca,Castlevania: Aria Of Sorrow,Castlevania: Aria of Sorrow
nl,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
simple,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
arz,كاستليڤانيا: اريا اوف سورو,Castlevania: Aria of Sorrow
lld,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
nn,Castlevania: Aria of Sorrow,Castlevania: Aria of Sorrow
en,Cube (video game),Cube (video game)
ru,Cube (игра),Cube (video game)
de,Cube (Computerspiel),Cube (video game)
fr,Cube (jeu vidéo),Cube (video game)
it,Cube (videogioco),Cube (video game)
pl,Cube (gra komputerowa),Cube (video game)
tr,Cube (video oyunu),Cube (video game)
ca,Cube (videojoc),Cube (video game)
et,Cube (mäng),Cube (video game)
sr,Cube (видео-игра),Cube (video game)
en,Green Hill Zone,Green Hill Zone
pt,Green Hill Zone,Green Hill Zone
es,Green Hill Zone,Green Hill Zone
ru,Green Hill (Sonic the Hedgehog),Green Hill Zone
fr,Green Hill Zone,Green Hill Zone
zh,碧绿丘陵地带,Green Hill Zone
nl,Green Hill Zone,Green Hill Zone
sv,Green Hill Zone,Green Hill Zone
ko,그린 힐 존,Green Hill Zone
en,Graftgold,Graftgold
fr,Graftgold,Graftgold
sv,Graftgold,Graftgold
es,Graftgold,Graftgold
gl,Graftgold,Graftgold
en,Castle Shikigami 2,Castle Shikigami 2
fr,Castle Shikigami II: War of the Worlds,Castle Shikigami 2
ja,式神の城II,Castle Shikigami 2
lld,Castle Shikigami 2,Castle Shikigami 2
ja,エンターブレイン,Enterbrain
en,Enterbrain,Enterbrain
zh,Enterbrain,Enterbrain
es,Enterbrain,Enterbrain
ru,Enterbrain,Enterbrain
fr,Enterbrain,Enterbrain
it,Enterbrain,Enterbrain
pt,Enterbrain,Enterbrain
de,Enterbrain,Enterbrain
ko,엔터브레인,Enterbrain
fi,Enterbrain,Enterbrain
vi,Enterbrain,Enterbrain
pl,Enterbrain,Enterbrain
tr,Enterbrain,Enterbrain
hu,Enterbrain,Enterbrain
sv,Enterbrain,Enterbrain
cs,Enterbrain,Enterbrain
no,Enterbrain,Enterbrain
en,Robert Woodhead,Robert Woodhead
ja,ロバート・ウッドヘッド,Robert Woodhead
fr,Robert Woodhead,Robert Woodhead
ko,로버트 우드헤드,Robert Woodhead
en,Game Boy Advance Video,Game Boy Advance Video
fr,Game Boy Advance Video,Game Boy Advance Video
it,Game Boy Advance Video,Game Boy Advance Video
simple,Game Boy Advance Video,Game Boy Advance Video
en,Trials of Mana,Trials of Mana
ja,聖剣伝説3,Trials of Mana
zh,聖劍傳說3,Trials of Mana
fr,Trials of Mana,Trials of Mana
pt,Trials of Mana,Trials of Mana
it,Seiken Densetsu 3,Trials of Mana
ru,Seiken Densetsu 3,Trials of Mana
ko,성검전설 3,Trials of Mana
fi,Seiken Densetsu 3,Trials of Mana
th,เซเก็นเด็นเซ็ตสึ 3,Trials of Mana
sv,Trials of Mana,Trials of Mana
de,Seiken Densetsu 3,Trials of Mana
lld,Trials of Mana,Trials of Mana
en,NBA Live 2003,NBA Live 2003
fr,NBA Live 2003,NBA Live 2003
pt,NBA Live 2003,NBA Live 2003
de,NBA Live 2003,NBA Live 2003
fi,NBA Live 2003,NBA Live 2003
ca,NBA Live 2003,NBA Live 2003
sv,NBA Live 2003,NBA Live 2003
lld,NBA Live 2003,NBA Live 2003
fr,EVA (Metal Gear),Eva (Metal Gear)
it,EVA (Metal Gear),Eva (Metal Gear)
en,Eva (Metal Gear),Eva (Metal Gear)
es,EVA / Tatyana,Eva (Metal Gear)
sv,EVA (Metal Gear),Eva (Metal Gear)
en,Onslaught (Magic: The Gathering),Onslaught (Magic: The Gathering)
en,HanbitSoft,HanbitSoft
ru,HanbitSoft,HanbitSoft
ko,한빛소프트,HanbitSoft
zh,HanbitSoft,HanbitSoft
en,Fahrenheit (1995 video game),Fahrenheit (1995 video game)
es,Fahrenheit (videojuego de 1994),Fahrenheit (1995 video game)
fr,"Fahrenheit (jeu vidéo, 1995)",Fahrenheit (1995 video game)
it,Fahrenheit (videogioco 1995),Fahrenheit (1995 video game)
simple,Fahrenheit (1995 video game),Fahrenheit (1995 video game)
lld,Fahrenheit,Fahrenheit (1995 video game)
en,The King of Fighters '98,The King of Fighters '98
es,The King of Fighters '98,The King of Fighters '98
zh,拳皇'98,The King of Fighters '98
pt,The King of Fighters '98: The Slugfest,The King of Fighters '98
fr,The King of Fighters '98: The Slugfest,The King of Fighters '98
ko,더 킹 오브 파이터즈 '98,The King of Fighters '98
it,The King of Fighters '98,The King of Fighters '98
wuu,拳皇'98,The King of Fighters '98
sv,The King of Fighters '98,The King of Fighters '98
arz,ث كينج اوف فيجتيرس 98,The King of Fighters '98
lld,The King of Fighters '98,The King of Fighters '98
en,Seed (2006 video game),Seed (2006 video game)
da,Seed,Seed (2006 video game)
en,Video game accessory,Video game accessory
ko,비디오 게임 주변기기,Video game accessory
id,Aksesori permainan video,Video game accessory
no,Videospilltilbehør,Video game accessory
ja,佐藤天平,Tenpei Sato
en,Tenpei Sato,Tenpei Sato
arz,تينبى ساتو,Tenpei Sato
ja,皆川亮二,Ryōji Minagawa
en,Ryōji Minagawa,Ryōji Minagawa
zh,皆川亮二,Ryōji Minagawa
es,Ryōji Minagawa,Ryōji Minagawa
fr,Ryōji Minagawa,Ryōji Minagawa
ko,미나가와 료지,Ryōji Minagawa
en,Spring Engine,Spring Engine
de,Spring (Engine),Spring Engine
ru,Spring Engine,Spring Engine
fr,Spring (jeu vidéo),Spring Engine
zh,Spring计划,Spring Engine
es,Spring Engine,Spring Engine
ms,Spring (enjin permainan),Spring Engine
pl,Spring Engine,Spring Engine
cs,Spring (engine),Spring Engine
nl,Spring (computerspel),Spring Engine
sv,Spring,Spring Engine
no,Spring (spillmotor),Spring Engine
eo,Spring (ludmotoro),Spring Engine
en,Wizardry VI: Bane of the Cosmic Forge,Wizardry VI: Bane of the Cosmic Forge
zh,巫术VI：创世神笔之诅咒,Wizardry VI: Bane of the Cosmic Forge
fr,Wizardry VI: Bane of the Cosmic Forge,Wizardry VI: Bane of the Cosmic Forge
ko,위저드리 VI: 우주 대장간의 파멸,Wizardry VI: Bane of the Cosmic Forge
arz,ويزاردرى ڤي: بان اوف ث كوسميك فورج,Wizardry VI: Bane of the Cosmic Forge
en,Orisinal,Orisinal
fr,Orisinal: Morning Sunshine,Orisinal
en,Joe,Joe & Mac
ja,ジョー,Joe & Mac
de,Joe,Joe & Mac
fr,Joe,Joe & Mac
es,Joe,Joe & Mac
nl,Joe,Joe & Mac
it,Joe,Joe & Mac
id,Joe,Joe & Mac
cs,Joe,Joe & Mac
fi,Joe,Joe & Mac
simple,Joe,Joe & Mac
pt,Joe,Joe & Mac
ca,Joe,Joe & Mac
vi,Joe,Joe & Mac
ceb,Joe,Joe & Mac
eo,JOE,Joe & Mac
en,Striker (miniatures game),Striker (miniatures game)
ru,Striker (настольная игра),Striker (miniatures game)
en,Freddi Fish 2: The Case of the Haunted Schoolhouse,Freddi Fish 2: The Case of the Haunted Schoolhouse
fr,Marine Malice 2 : Le Mystère de l'école hantée,Freddi Fish 2: The Case of the Haunted Schoolhouse
en,Jep!,Jep!
en,The Dreamers Guild,The Dreamers Guild
en,Mean 18,Mean 18
nl,Mean 18,Mean 18
lld,Mean 18,Mean 18
en,The Settlers IV,The Settlers IV
de,Die Siedler IV,The Settlers IV
ru,The Settlers IV,The Settlers IV
pl,The Settlers IV,The Settlers IV
cs,The Settlers IV,The Settlers IV
arz,ث سيتليرس ايڤ,The Settlers IV
be,The Settlers IV,The Settlers IV
fr,The Settlers IV,The Settlers IV
fi,The Settlers IV,The Settlers IV
pt,The Settlers IV,The Settlers IV
uk,The Settlers IV,The Settlers IV
uz,The Settlers IV,The Settlers IV
lld,The Settlers IV,The Settlers IV
en,Metal Slug Anthology,Metal Slug Anthology
es,Metal Slug Anthology,Metal Slug Anthology
it,Metal Slug Anthology,Metal Slug Anthology
fr,Metal Slug Anthology,Metal Slug Anthology
de,Metal Slug Anthology,Metal Slug Anthology
ko,메탈슬러그 컴플리트,Metal Slug Anthology
lld,Metal Slug Anthology,Metal Slug Anthology
arz,ميتال سلوج انثولوجى,Metal Slug Anthology
en,Genki (company),Genki (company)
ja,元気 (ゲーム会社),Genki (company)
es,Genki,Genki (company)
de,Genki,Genki (company)
fr,Genki,Genki (company)
en,Gran Turismo HD Concept,Gran Turismo HD Concept
ja,グランツーリスモHDコンセプト,Gran Turismo HD Concept
ru,Gran Turismo HD,Gran Turismo HD Concept
es,Gran Turismo HD Concept,Gran Turismo HD Concept
pt,Gran Turismo HD Concept,Gran Turismo HD Concept
it,Gran Turismo HD Concept,Gran Turismo HD Concept
sv,Gran Turismo HD,Gran Turismo HD Concept
lv,Gran Turismo HD Concept,Gran Turismo HD Concept
fi,Gran Turismo HD Concept,Gran Turismo HD Concept
ca,Gran Turismo HD,Gran Turismo HD Concept
arz,جران توريزمو اتش دى كونسبت,Gran Turismo HD Concept
lld,Gran Turismo HD Concept,Gran Turismo HD Concept
en,The Moment of Silence,The Moment of Silence
de,The Moment of Silence,The Moment of Silence
ru,The Moment of Silence,The Moment of Silence
fr,The Moment of Silence,The Moment of Silence
it,The Moment of Silence,The Moment of Silence
fi,The Moment of Silence,The Moment of Silence
lld,The Moment of Silence,The Moment of Silence
en,Atod,Atod
en,Heather Mason,Heather Mason
fr,Heather Mason,Heather Mason
it,Heather Mason,Heather Mason
zh,希瑟·梅森,Heather Mason
en,Rugrats: Castle Capers,Rugrats: Castle Capers
lld,Rugrats: Castle Capers,Rugrats: Castle Capers
en,NHL 2003,NHL 2003
fi,NHL 2003,NHL 2003
zh,NHL 2003,NHL 2003
sv,NHL 2003,NHL 2003
fr,NHL 2003,NHL 2003
lld,NHL 2003,NHL 2003
en,The Pagemaster (video game),The Pagemaster (video game)
ru,The Pagemaster (игра),The Pagemaster (video game)
fr,The Pagemaster (jeu vidéo),The Pagemaster (video game)
lld,The Pagemaster,The Pagemaster (video game)
sv,The Pagemaster (datorspel),The Pagemaster (video game)
en,Shadow Fighter (video game),Shadow Fighter (video game)
it,Shadow Fighter (videogioco),Shadow Fighter (video game)
en,Space (video game),Space (video game)
en,Detana!! TwinBee,Detana!! TwinBee
ja,出たな!!ツインビー,Detana!! TwinBee
es,Detana!! TwinBee,Detana!! TwinBee
it,Bells & Whistles,Detana!! TwinBee
zh,出击！！兵蜂,Detana!! TwinBee
id,Detana!! TwinBee,Detana!! TwinBee
arz,ديتانا! توينبى,Detana!! TwinBee
ko,나왔다!! 트윈비,Detana!! TwinBee
lld,Detana!! TwinBee,Detana!! TwinBee
en,Full House Kiss,Full House Kiss
ja,フルハウスキス,Full House Kiss
zh,Full House Kiss,Full House Kiss
en,Secret Service (2001 video game),Secret Service (2001 video game)
zh,秘密保護行動,Secret Service (2001 video game)
lld,Secret Service,Secret Service (2001 video game)
nl,Secret Service (computerspel),Secret Service (2001 video game)
en,V.Flash,V.Flash
fr,V.Smile Pro,V.Flash
de,V.Smile Pro,V.Flash
simple,V.Flash,V.Flash
fi,V.Flash,V.Flash
ka,V.Flash,V.Flash
qu,V.Flash,V.Flash
en,Hebereke's Popoon,Hebereke's Popoon
es,Hebereke's Popoon,Hebereke's Popoon
en,1942: The Pacific Air War,1942: The Pacific Air War
ru,1942: The Pacific Air War,1942: The Pacific Air War
fr,1942: The Pacific Air War,1942: The Pacific Air War
lld,1942: The Pacific Air War,1942: The Pacific Air War
en,Floatpoint,Floatpoint
en,Innocent Life: A Futuristic Harvest Moon,Innocent Life: A Futuristic Harvest Moon
id,Innocent Life: A Futuristic Harvest Moon,Innocent Life: A Futuristic Harvest Moon
ja,イノセントライフ -新牧場物語-,Innocent Life: A Futuristic Harvest Moon
pt,Innocent Life: A Futuristic Harvest Moon,Innocent Life: A Futuristic Harvest Moon
lld,Innocent Life: A Futuristic Harvest Moon,Innocent Life: A Futuristic Harvest Moon
vi,Innocent Life: A Futuristic Harvest Moon,Innocent Life: A Futuristic Harvest Moon
arz,اينوسينت ليفي: اى فوتوريستيك هارڤيسانت مون,Innocent Life: A Futuristic Harvest Moon
ru,Аллоды: Печать тайны,Rage of Mages
en,Rage of Mages,Rage of Mages
fr,Rage of Mages,Rage of Mages
lld,Rage of Mages,Rage of Mages
ja,ふぁみこんむかし話 新・鬼ヶ島,Shin Onigashima
en,Shin Onigashima,Shin Onigashima
fr,Shin Onigashima,Shin Onigashima
es,Shin Onigashima,Shin Onigashima
lld,Shin Onigashima,Shin Onigashima
en,Hamtaro: Ham-Hams Unite!,Hamtaro: Ham-Hams Unite!
it,Hamtaro: Ham-Hams Unite!,Hamtaro: Ham-Hams Unite!
lld,Hamtaro: Ham-Hams Unite!,Hamtaro: Ham-Hams Unite!
en,L.A. Street Racing,L.A. Street Racing
es,L.A. Street Racing,L.A. Street Racing
en,Yamaha Supercross,Yamaha Supercross
fr,Yamaha Supercross,Yamaha Supercross
pt,Yamaha Supercross,Yamaha Supercross
en,Toy Home,Toy Home
ja,TOY HOME,Toy Home
lld,Toy Home,Toy Home
sv,Toy Home,Toy Home
en,Geon: Emotions,Geon: Emotions
lld,Geon: Emotions,Geon: Emotions
en,Time Warner Interactive,Time Warner Interactive
fr,Time Warner Interactive,Time Warner Interactive
en,Gerard Marino,Gerard Marino
it,Gerard Marino,Gerard Marino
arz,جيرارد مارينو,Gerard Marino
en,Mark Morgan (composer),Mark Morgan (composer)
ru,"Морган, Марк",Mark Morgan (composer)
fr,Mark Morgan,Mark Morgan (composer)
pl,Mark Morgan,Mark Morgan (composer)
de,Mark Morgan,Mark Morgan (composer)
it,Mark Morgan,Mark Morgan (composer)
ka,მარკ მორგანი,Mark Morgan (composer)
arz,مارك مورجان,Mark Morgan (composer)
en,Kalisto Entertainment,Kalisto Entertainment
fr,Kalisto Entertainment,Kalisto Entertainment
es,Kalisto Entertainment,Kalisto Entertainment
arz,كاليستو انترتنمنت,Kalisto Entertainment
tr,Kalisto Entertainment,Kalisto Entertainment
en,The Sims 2: FreeTime,The Sims 2: FreeTime
ru,The Sims 2: Увлечения,The Sims 2: FreeTime
es,Los Sims 2: y sus hobbies,The Sims 2: FreeTime
fr,Les Sims 2 : Quartier libre,The Sims 2: FreeTime
it,The Sims 2: FreeTime,The Sims 2: FreeTime
pl,The Sims 2: Czas wolny,The Sims 2: FreeTime
fi,The Sims 2: Vapaa-aika,The Sims 2: FreeTime
sv,The Sims 2: Fritid,The Sims 2: FreeTime
da,The Sims 2: Free Time,The Sims 2: FreeTime
lt,The Sims 2: FreeTime,The Sims 2: FreeTime
hr,The Sims 2: FreeTime,The Sims 2: FreeTime
ro,The Sims 2: FreeTime,The Sims 2: FreeTime
id,The Sims 2: FreeTime,The Sims 2: FreeTime
sr,The Sims 2: FreeTime,The Sims 2: FreeTime
tr,The Sims 2: FreeTime,The Sims 2: FreeTime
zh,模拟人生2 休闲时光,The Sims 2: FreeTime
ca,The Sims 2: Free Time,The Sims 2: FreeTime
pt,The Sims 2: FreeTime,The Sims 2: FreeTime
uk,The Sims 2: FreeTime,The Sims 2: FreeTime
nl,De Sims 2: Vrije Tijd,The Sims 2: FreeTime
en,Word Puzzle (video game),Word Puzzle (video game)
en,Bratz (video game),Bratz (video game)
lld,Bratz,Bratz (video game)
en,Granada (video game),Granada (video game)
ja,グラナダ (ゲーム),Granada (video game)
