lang,topic,topic_in_English
en,Xena: Warrior Princess (card game),Xena: Warrior Princess (card game)
en,Lanota,Lanota
ja,Lanota,Lanota
zh,Lanota,Lanota
ko,라노타,Lanota
en,Chłopaki Nie Płaczą (video game),Chłopaki Nie Płaczą (video game)
ro,Chlopaki nie placza (joc video),Chłopaki Nie Płaczą (video game)
en,Shadow Hearts,Shadow Hearts
de,Shadow Hearts,Shadow Hearts
it,Shadow Hearts (serie),Shadow Hearts
pt,Shadow Hearts (série),Shadow Hearts
simple,Shadow Hearts,Shadow Hearts
el,Shadow Hearts (σειρά),Shadow Hearts
en,Klonoa (2008 video game),Klonoa (2008 video game)
ru,"Klonoa (игра, 2008)",Klonoa (2008 video game)
en,Mega Sg,Mega Sg
en,Fire Fight,Fire Fight
pl,Fire Fight,Fire Fight
tr,Fire Fight,Fire Fight
en,MLB The Show 19,MLB The Show 19
de,MLB The Show 19,MLB The Show 19
hu,MLB The Show 19,MLB The Show 19
en,American Civil War: From Sumter to Appomattox,American Civil War: From Sumter to Appomattox
fr,American Civil War: From Sumter to Appomattox,American Civil War: From Sumter to Appomattox
vi,American Civil War: From Sumter to Appomattox,American Civil War: From Sumter to Appomattox
en,Cultures 2: The Gates of Asgard,Cultures 2: The Gates of Asgard
ru,Cultures 2: The Gates of Asgard,Cultures 2: The Gates of Asgard
de,Cultures 2: Die Tore Asgards,Cultures 2: The Gates of Asgard
it,Cultures 2: The Gates of Asgard,Cultures 2: The Gates of Asgard
fr,Cultures 2 : Les Portes d'Asgard,Cultures 2: The Gates of Asgard
en,UWC (video game),UWC (video game)
en,Courier Crisis,Courier Crisis
en,Project Ragtag,Project Ragtag
uk,Project Ragtag,Project Ragtag
en,Where in America is Carmen Sandiego?: The Great Amtrak Train Adventure,Where in America is Carmen Sandiego?: The Great Amtrak Train Adventure
en,MEGA Esports,MEGA Esports
th,เมกาอีสปอร์ตส์,MEGA Esports
en,Caitlyn Bairstow,Caitlyn Bairstow
en,FASA,FASA
de,FASA Corporation,FASA
it,FASA,FASA
ja,FASA,FASA
fr,FASA Corporation,FASA
en,Machinima,Machinima
ru,Машинима,Machinima
es,Machinima,Machinima
pt,Machinima,Machinima
fr,Machinima,Machinima
de,Machinima,Machinima
it,Machinima,Machinima
zh,Machinima,Machinima
pl,Machinima,Machinima
ja,マシニマ,Machinima
nl,Machinima,Machinima
ko,머시니마,Machinima
uk,Машиніма,Machinima
tr,Machinima,Machinima
sv,Machinima,Machinima
fi,Machinima,Machinima
ca,Machinima,Machinima
no,Machinima,Machinima
ro,Machinima,Machinima
da,Machinima,Machinima
simple,Machinima,Machinima
hy,Մաչինիմա,Machinima
en,Yoshi,Yoshi
ja,ヨッシー,Yoshi
es,Yoshi,Yoshi
zh,耀西,Yoshi
fr,Yoshi,Yoshi
de,Yoshi (Computerspielfigur),Yoshi
ru,Йоши,Yoshi
it,Yoshi,Yoshi
pt,Yoshi,Yoshi
ko,요시,Yoshi
nl,Yoshi,Yoshi
th,โยชิ,Yoshi
pl,Yoshi,Yoshi
id,Yoshi,Yoshi
fi,Yoshi,Yoshi
sv,Yoshi,Yoshi
simple,Yoshi,Yoshi
cs,Yoshi,Yoshi
vi,Yoshi,Yoshi
ca,Yoshi,Yoshi
no,Yoshi,Yoshi
hu,Yoshi,Yoshi
uk,Йоші,Yoshi
da,Yoshi,Yoshi
lt,Yoshi,Yoshi
ro,Yoshi (serie de jocuri),Yoshi
nn,Yoshi,Yoshi
yi,יאשי,Yoshi
la,Yoshi,Yoshi
ckb,یۆشی,Yoshi
eu,Yoshi,Yoshi
is,Yoshi,Yoshi
sr,Јоши,Yoshi
en,Forgotten Realms: Unlimited Adventures,Forgotten Realms: Unlimited Adventures
de,Unlimited Adventures,Forgotten Realms: Unlimited Adventures
fr,Forgotten Realms: Unlimited Adventures,Forgotten Realms: Unlimited Adventures
pt,Dungeon Craft,Forgotten Realms: Unlimited Adventures
lld,Forgotten Realms: Unlimited Adventures,Forgotten Realms: Unlimited Adventures
en,Sonic Mega Collection,Sonic Mega Collection
es,Sonic Mega Collection,Sonic Mega Collection
ja,ソニック メガコレクション,Sonic Mega Collection
pt,Sonic Mega Collection,Sonic Mega Collection
ru,Sonic Mega Collection,Sonic Mega Collection
de,Sonic Mega Collection,Sonic Mega Collection
it,Sonic Mega Collection,Sonic Mega Collection
fi,Sonic Mega Collection,Sonic Mega Collection
nl,Sonic Mega Collection,Sonic Mega Collection
sv,Sonic Mega Collection,Sonic Mega Collection
ko,소닉 메가 컬렉션,Sonic Mega Collection
tl,Sonic Mega Collection,Sonic Mega Collection
en,Oliver Twins,Oliver Twins
be-tarask,Блізьняты Олівэр,Oliver Twins
mg,Oliver Twins,Oliver Twins
en,You Don't Know Jack (franchise),You Don't Know Jack (franchise)
de,You Don’t Know Jack,You Don't Know Jack (franchise)
fr,You Don't Know Jack,You Don't Know Jack (franchise)
simple,You Don't Know Jack,You Don't Know Jack (franchise)
en,Breakout (video game),Breakout (video game)
de,Breakout (Computerspiel),Breakout (video game)
es,Breakout (videojuego),Breakout (video game)
ru,Breakout (игра),Breakout (video game)
ja,アタリブレイクアウト 2600,Breakout (video game)
it,Breakout (videogioco),Breakout (video game)
fr,"Breakout (jeu vidéo, 1976)",Breakout (video game)
zh,Breakout (遊戲),Breakout (video game)
pt,Breakout (jogo eletrônico),Breakout (video game)
pl,Breakout (gra komputerowa),Breakout (video game)
nl,Breakout (computerspel),Breakout (video game)
ko,브레이크아웃 (비디오 게임),Breakout (video game)
sv,Breakout,Breakout (video game)
tr,Breakout (video oyunu),Breakout (video game)
fi,Breakout (kolikkopeli),Breakout (video game)
ca,Breakout (videojoc),Breakout (video game)
be,Breakout,Breakout (video game)
hr,Breakout (videoigra),Breakout (video game)
wuu,Breakout（游戏）,Breakout (video game)
zh-yue,Breakout (遊戲),Breakout (video game)
lld,Breakout,Breakout (video game)
arz,بريك اوت,Breakout (video game)
hy,Breakout,Breakout (video game)
en,Subsim,Subsim
ja,ピクミン,Pikmin (video game)
en,Pikmin (video game),Pikmin (video game)
es,Pikmin,Pikmin (video game)
it,Pikmin,Pikmin (video game)
fr,Pikmin (jeu vidéo),Pikmin (video game)
pt,Pikmin,Pikmin (video game)
de,Pikmin (Computerspiel),Pikmin (video game)
pl,Pikmin,Pikmin (video game)
nl,Pikmin,Pikmin (video game)
zh,皮克敏 (游戏),Pikmin (video game)
fi,Pikmin,Pikmin (video game)
sv,Pikmin,Pikmin (video game)
ko,피크민 (비디오 게임),Pikmin (video game)
ca,Pikmin,Pikmin (video game)
no,Pikmin (videospill),Pikmin (video game)
th,พิกมิน (วิดีโอเกม),Pikmin (video game)
simple,Pikmin (video game),Pikmin (video game)
da,Pikmin,Pikmin (video game)
wuu,皮克敏,Pikmin (video game)
arz,پيكمين,Pikmin (video game)
lld,Pikmin,Pikmin (video game)
nn,Pikmin,Pikmin (video game)
en,Oddworld: Munch's Oddysee,Oddworld: Munch's Oddysee
ru,Oddworld: Munch’s Oddysee,Oddworld: Munch's Oddysee
it,Oddworld: Munch's Oddysee,Oddworld: Munch's Oddysee
es,Oddworld: Munch's Oddysee,Oddworld: Munch's Oddysee
fr,Oddworld : L'Odyssée de Munch,Oddworld: Munch's Oddysee
de,Oddworld: Munch’s Oddysee,Oddworld: Munch's Oddysee
lld,Oddworld: Munch's Oddysee,Oddworld: Munch's Oddysee
no,Oddworld: Munch’s Oddysee,Oddworld: Munch's Oddysee
arz,اودورلد: مونتشس اوديسى,Oddworld: Munch's Oddysee
ceb,Oddworld: Munch's Oddysee,Oddworld: Munch's Oddysee
simple,Oddworld: Munch's Oddysee,Oddworld: Munch's Oddysee
ta,ஓட்வேர்ல்ட்:மன்ச்'ஸ் ஓடிசீ,Oddworld: Munch's Oddysee
en,Andrew Plotkin,Andrew Plotkin
mg,Andrew Plotkin,Andrew Plotkin
en,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
es,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
de,Tony Hawk’s Pro Skater 3,Tony Hawk's Pro Skater 3
ru,Tony Hawk’s Pro Skater 3,Tony Hawk's Pro Skater 3
fr,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
pt,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
pl,Tony Hawk’s Pro Skater 3,Tony Hawk's Pro Skater 3
it,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
fi,Tony Hawk’s Pro Skater 3,Tony Hawk's Pro Skater 3
ja,トニー・ホーク プロスケーター3,Tony Hawk's Pro Skater 3
nl,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
sv,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
zh,托尼·霍克职业滑板3,Tony Hawk's Pro Skater 3
ko,토니 호크 프로 스케이터 3,Tony Hawk's Pro Skater 3
tl,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
simple,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
sr,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
lld,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3
en,Jet Set Radio Future,Jet Set Radio Future
fr,Jet Set Radio Future,Jet Set Radio Future
ru,Jet Set Radio Future,Jet Set Radio Future
it,Jet Set Radio Future,Jet Set Radio Future
ko,젯 셋 라디오 퓨처,Jet Set Radio Future
nl,Jet Set Radio Future,Jet Set Radio Future
sv,Jet Set Radio Future,Jet Set Radio Future
th,เจ็ตเซ็ตเรดิโอฟิวเจอร์,Jet Set Radio Future
arz,چيت سيت راديو فوتور,Jet Set Radio Future
lld,Jet Set Radio Future,Jet Set Radio Future
simple,Jet Set Radio Future,Jet Set Radio Future
ja,なるけみちこ,Michiko Naruke
en,Michiko Naruke,Michiko Naruke
fr,Michiko Naruke,Michiko Naruke
da,Michiko Naruke,Michiko Naruke
arz,ميكيكو ناروك,Michiko Naruke
en,Sony Interactive Entertainment,Sony Interactive Entertainment
ja,ソニー・インタラクティブエンタテインメント,Sony Interactive Entertainment
ru,Sony Interactive Entertainment,Sony Interactive Entertainment
fr,Sony Interactive Entertainment,Sony Interactive Entertainment
es,Sony Interactive Entertainment,Sony Interactive Entertainment
zh,索尼互動娛樂,Sony Interactive Entertainment
de,Sony Interactive Entertainment,Sony Interactive Entertainment
it,Sony Interactive Entertainment,Sony Interactive Entertainment
pt,Sony Interactive Entertainment,Sony Interactive Entertainment
pl,Sony Interactive Entertainment,Sony Interactive Entertainment
tr,Sony Interactive Entertainment,Sony Interactive Entertainment
id,Sony Interactive Entertainment,Sony Interactive Entertainment
wuu,索尼互动娱乐,Sony Interactive Entertainment
ko,소니 인터랙티브 엔터테인먼트,Sony Interactive Entertainment
nl,Sony Interactive Entertainment,Sony Interactive Entertainment
vi,Sony Interactive Entertainment,Sony Interactive Entertainment
fi,Sony Interactive Entertainment,Sony Interactive Entertainment
uk,Sony Interactive Entertainment,Sony Interactive Entertainment
th,โซนี่ อินเตอร์แอ็กทีฟ เอนเตอร์เทนเมนต์,Sony Interactive Entertainment
hu,Sony Interactive Entertainment,Sony Interactive Entertainment
ro,Sony Interactive Entertainment,Sony Interactive Entertainment
sv,Sony Interactive Entertainment,Sony Interactive Entertainment
el,Sony Interactive Entertainment,Sony Interactive Entertainment
no,Sony Interactive Entertainment,Sony Interactive Entertainment
simple,Sony Interactive Entertainment,Sony Interactive Entertainment
ca,Sony Interactive Entertainment,Sony Interactive Entertainment
ms,Sony Interactive Entertainment,Sony Interactive Entertainment
da,Sony Interactive Entertainment,Sony Interactive Entertainment
lt,Sony Interactive Entertainment,Sony Interactive Entertainment
ast,Sony Interactive Entertainment,Sony Interactive Entertainment
mn,Sony Interactive Entertainment,Sony Interactive Entertainment
sco,Sony Interactive Entertainment,Sony Interactive Entertainment
arz,سونى انتراكتيڤ انترتنمنت,Sony Interactive Entertainment
br,Sony Interactive Entertainment,Sony Interactive Entertainment
my,ဆိုနီ ကွန်ပျူတာ ဖျော်ဖြေရေး,Sony Interactive Entertainment
nn,Sony Interactive Entertainment,Sony Interactive Entertainment
sl,Sony Interactive Entertainment,Sony Interactive Entertainment
uz,Sony Interactive Entertainment,Sony Interactive Entertainment
ckb,سۆنی ئینتەرەکتیڤ ئینتەرتەیمێنت,Sony Interactive Entertainment
et,Sony Interactive Entertainment,Sony Interactive Entertainment
ka,Sony Interactive Entertainment,Sony Interactive Entertainment
sah,Sony Interactive Entertainment,Sony Interactive Entertainment
az,Sony Interactive Entertainment,Sony Interactive Entertainment
azb,سونی اینتراکتیو ایله‌نجه,Sony Interactive Entertainment
en,Bubble Symphony,Bubble Symphony
ja,バブルシンフォニー,Bubble Symphony
it,Bubble Bobble II,Bubble Symphony
es,Bubble Symphony,Bubble Symphony
ko,버블 심포니,Bubble Symphony
lld,Bubble Symphony,Bubble Symphony
zh-yue,泡泡交響曲,Bubble Symphony
en,Double Dare (video game),Double Dare (video game)
lld,Double Dare,Double Dare (video game)
en,The Realm Online,The Realm Online
pt,The Realm Online,The Realm Online
lld,The Realm Online,The Realm Online
sv,The Realm Online,The Realm Online
en,The Collective (company),The Collective (company)
pl,The Collective,The Collective (company)
fr,The Collective,The Collective (company)
it,The Collective,The Collective (company)
de,The Collective,The Collective (company)
es,The Collective (empresa),The Collective (company)
pt,The Collective (empresa),The Collective (company)
ko,더 콜렉티브 (기업),The Collective (company)
tr,The Collective (şirket),The Collective (company)
en,Lords of Chaos (video game),Lords of Chaos (video game)
ru,Lords of Chaos (игра),Lords of Chaos (video game)
fr,Lords of Chaos,Lords of Chaos (video game)
it,Lords of Chaos (videogioco),Lords of Chaos (video game)
pl,Lords of Chaos (gra komputerowa),Lords of Chaos (video game)
en,Another Code: Two Memories,Another Code: Two Memories
ja,アナザーコード 2つの記憶,Another Code: Two Memories
es,Another Code: Two Memories,Another Code: Two Memories
fr,Another Code : Mémoires doubles,Another Code: Two Memories
zh,Another Code 兩段記憶,Another Code: Two Memories
de,Another Code: Doppelte Erinnerung,Another Code: Two Memories
it,Another Code: Two Memories,Another Code: Two Memories
ko,어나더 코드: 2개의 기억,Another Code: Two Memories
pt,Trace Memory,Another Code: Two Memories
fi,Another Code: Two Memories,Another Code: Two Memories
simple,Another Code: Two Memories,Another Code: Two Memories
nn,Another Code: Two Memories,Another Code: Two Memories
no,Another Code: Two Memories,Another Code: Two Memories
sv,Another Code: Two Memories,Another Code: Two Memories
lld,Another Code: Two Memories,Another Code: Two Memories
en,Assault Suits Valken,Assault Suits Valken
ja,重装機兵ヴァルケン,Assault Suits Valken
fr,Cybernator,Assault Suits Valken
it,Cybernator,Assault Suits Valken
ko,중장기병 발켄,Assault Suits Valken
lld,Assault Suits Valken 2,Assault Suits Valken
sv,Cybernator,Assault Suits Valken
arz,اساولت سويتس ڤالكين 2,Assault Suits Valken
simple,Cybernator,Assault Suits Valken
en,Dungeon (video game),Dungeon (video game)
ja,ダンジョン (コンピュータゲーム),Dungeon (video game)
de,Dungeon (Computerspiel),Dungeon (video game)
fr,Dungeon (jeu vidéo),Dungeon (video game)
vi,Dungeon (trò chơi điện tử),Dungeon (video game)
lt,Dungeon,Dungeon (video game)
en,Game Boy Micro,Game Boy Micro
ja,ゲームボーイミクロ,Game Boy Micro
es,Game Boy Micro,Game Boy Micro
fr,Game Boy Micro,Game Boy Micro
ru,Game Boy Micro,Game Boy Micro
it,Game Boy Micro,Game Boy Micro
zh,Game Boy Micro,Game Boy Micro
nl,Game Boy Micro,Game Boy Micro
pt,Game Boy Micro,Game Boy Micro
pl,Game Boy Micro,Game Boy Micro
ko,게임보이 미크로,Game Boy Micro
sv,Game Boy Micro,Game Boy Micro
de,Game Boy Micro,Game Boy Micro
fi,Game Boy Micro,Game Boy Micro
hu,Game Boy Micro,Game Boy Micro
th,เกมบอยไมโคร,Game Boy Micro
uk,Game Boy Micro,Game Boy Micro
tr,Game Boy Micro,Game Boy Micro
vi,Game Boy Micro,Game Boy Micro
ca,Game Boy Micro,Game Boy Micro
no,Game Boy Micro,Game Boy Micro
lmo,Game Boy Micro,Game Boy Micro
nn,Game Boy Micro,Game Boy Micro
tl,Game Boy Micro,Game Boy Micro
eu,Game Boy Micro,Game Boy Micro
ka,Game Boy Micro,Game Boy Micro
en,NBA Showtime: NBA on NBC,NBA Showtime: NBA on NBC
fr,NBA Showtime: NBA on NBC,NBA Showtime: NBA on NBC
lld,NBA Showtime: NBA on NBC,NBA Showtime: NBA on NBC
en,Gauntlet: Seven Sorrows,Gauntlet: Seven Sorrows
pt,Gauntlet: Seven Sorrows,Gauntlet: Seven Sorrows
it,Gauntlet: Seven Sorrows,Gauntlet: Seven Sorrows
fr,Gauntlet: Seven Sorrows,Gauntlet: Seven Sorrows
th,กอนต์เล็ต: เซเวนซอโรส์,Gauntlet: Seven Sorrows
lld,Gauntlet: Seven Sorrows,Gauntlet: Seven Sorrows
en,The Summoning (video game),The Summoning (video game)
it,The Summoning (videogioco),The Summoning (video game)
fr,The Summoning,The Summoning (video game)
zh,魔界召喚,The Summoning (video game)
lld,The Summoning,The Summoning (video game)
en,Koronis Rift,Koronis Rift
de,Koronis Rift,Koronis Rift
es,Koronis Rift,Koronis Rift
sv,Koronis Rift,Koronis Rift
lld,Koronis Rift,Koronis Rift
fr,Koronis Rift,Koronis Rift
en,Jedi (game engine),Jedi (game engine)
de,Jedi (Spiel-Engine),Jedi (game engine)
it,Jedi Engine,Jedi (game engine)
fr,Jedi (moteur de jeu),Jedi (game engine)
nl,Jedi (engine),Jedi (game engine)
az,Jedi (oyun mühərriki),Jedi (game engine)
en,S.C.A.T.: Special Cybernetic Attack Team,S.C.A.T.: Special Cybernetic Attack Team
ru,S.C.A.T.: Special Cybernetic Attack Team,S.C.A.T.: Special Cybernetic Attack Team
es,S.C.A.T.: Special Cybernetic Attack Team,S.C.A.T.: Special Cybernetic Attack Team
pt,S.C.A.T.: Special Cybernetic Attack Team,S.C.A.T.: Special Cybernetic Attack Team
it,Action in New York,S.C.A.T.: Special Cybernetic Attack Team
fr,Action in New York,S.C.A.T.: Special Cybernetic Attack Team
lld,S.C.A.T.: Special Cybernetic Attack Team,S.C.A.T.: Special Cybernetic Attack Team
en,Pitfall II: Lost Caverns,Pitfall II: Lost Caverns
it,Pitfall II: Lost Caverns,Pitfall II: Lost Caverns
de,Pitfall II: Lost Caverns,Pitfall II: Lost Caverns
fr,Pitfall II: Lost Caverns,Pitfall II: Lost Caverns
pl,Pitfall II: Lost Caverns,Pitfall II: Lost Caverns
lld,Pitfall II: Lost Caverns,Pitfall II: Lost Caverns
en,Colors (video game),Colors (video game)
en,SoundTeMP,SoundTeMP
ja,SoundTeMP,SoundTeMP
ko,SoundTeMP,SoundTeMP
id,SoundTeMP,SoundTeMP
en,The Amazing Spider-Man: Web of Fire,The Amazing Spider-Man: Web of Fire
ru,The Amazing Spider-Man: Web of Fire,The Amazing Spider-Man: Web of Fire
es,The Amazing Spider-Man: Web of Fire,The Amazing Spider-Man: Web of Fire
pt,The Amazing Spider-Man: Web of Fire,The Amazing Spider-Man: Web of Fire
fr,Spider-Man: Web of Fire,The Amazing Spider-Man: Web of Fire
lld,The Amazing Spider-Man: Web of Fire,The Amazing Spider-Man: Web of Fire
arz,سبايدر-مان: ويب اوف فير,The Amazing Spider-Man: Web of Fire
en,Obscure (video game),Obscure (video game)
ru,ObsCure,Obscure (video game)
es,ObsCure,Obscure (video game)
pt,ObsCure,Obscure (video game)
it,Obscure (videogioco),Obscure (video game)
fr,Obscure (jeu vidéo),Obscure (video game)
de,ObsCure,Obscure (video game)
pl,ObsCure,Obscure (video game)
