lang,topic,topic_in_English
azb,کوهیه تاناکا,Kohei Tanaka (composer)
arz,كوهيه تاناكا (ملحن),Kohei Tanaka (composer)
en,Xbox 360 technical specifications,Xbox 360 technical specifications
ru,Технические характеристики Xbox 360,Xbox 360 technical specifications
es,Anexo:Hardware de Xbox 360,Xbox 360 technical specifications
en,Stella (emulator),Stella (emulator)
ru,Stella (эмулятор),Stella (emulator)
pt,Stella (emulador),Stella (emulator)
es,Stella (emulador),Stella (emulator)
sk,Stella (emulátor),Stella (emulator)
en,Rendering Ranger: R2,Rendering Ranger: R2
ja,レンダリング・レンジャーR2,Rendering Ranger: R2
fr,Rendering Ranger: R2,Rendering Ranger: R2
it,Rendering Ranger R²,Rendering Ranger: R2
lld,Rendering Ranger: R2,Rendering Ranger: R2
ru,Чувак (Postal),The Postal Dude
pl,Koleś z Postala,The Postal Dude
en,The Postal Dude,The Postal Dude
pt,Postal Dude,The Postal Dude
tr,Postal Dude,The Postal Dude
sv,Postal Dude,The Postal Dude
en,Raiden Fighters Aces,Raiden Fighters Aces
ja,ライデンファイターズ エイシズ,Raiden Fighters Aces
en,SpellForce 2: Dragon Storm,SpellForce 2: Dragon Storm
ru,SpellForce 2: Dragon Storm,SpellForce 2: Dragon Storm
de,Spellforce 2: Dragon Storm,SpellForce 2: Dragon Storm
en,DeathSpank,DeathSpank
de,DeathSpank,DeathSpank
it,DeathSpank,DeathSpank
fr,DeathSpank,DeathSpank
zh,戴斯班克,DeathSpank
lld,DeathSpank,DeathSpank
en,Beyond Software,Beyond Software
de,Beyond Software,Beyond Software
ru,Beyond Software,Beyond Software
en,Armageddon Empires,Armageddon Empires
en,GT Advance 3: Pro Concept Racing,GT Advance 3: Pro Concept Racing
es,GT Advance 3: Pro Concept Racing,GT Advance 3: Pro Concept Racing
pt,GT Advance 3: Pro Concept Racing,GT Advance 3: Pro Concept Racing
fr,GT Advance 3: Pro Concept Racing,GT Advance 3: Pro Concept Racing
lld,GT Advance 3: Pro Concept Racing,GT Advance 3: Pro Concept Racing
en,Isolated Warrior,Isolated Warrior
ru,Isolated Warrior,Isolated Warrior
fr,Isolated Warrior,Isolated Warrior
it,Isolated Warrior,Isolated Warrior
lld,Isolated Warrior,Isolated Warrior
en,Light gun shooter,Light gun shooter
ja,ガンシューティングゲーム,Light gun shooter
zh,光枪射击游戏,Light gun shooter
ru,Шутер со световым пистолетом,Light gun shooter
it,Sparatutto con pistola ottica,Light gun shooter
fr,Tir au pistolet optique,Light gun shooter
tr,Işın silahı oyunu,Light gun shooter
vi,Bắn súng ánh sáng,Light gun shooter
zh-yue,光槍射擊遊戲,Light gun shooter
arz,تصويب سلاح ضوئى,Light gun shooter
en,Aliens (1990 video game),Aliens (1990 video game)
en,Sea Life Safari,Sea Life Safari
lld,Sea Life Safari,Sea Life Safari
en,Eran Egozy,Eran Egozy
en,Yosumin!,Yosumin!
ja,ょすみん。,Yosumin!
es,Yosumin DS,Yosumin!
id,Yosumin!,Yosumin!
fi,Yosumin!,Yosumin!
lld,Yosumin!,Yosumin!
en,Cool Boarders 2001,Cool Boarders 2001
ru,Cool Boarders 2001,Cool Boarders 2001
fr,Cool Boarders 2001,Cool Boarders 2001
lld,Cool Boarders 2001,Cool Boarders 2001
el,Cool Boarders 2001,Cool Boarders 2001
en,Meteor Games,Meteor Games
en,Dead Rising: Chop Till You Drop,Dead Rising: Chop Till You Drop
ja,デッドライジング ゾンビのいけにえ,Dead Rising: Chop Till You Drop
ru,Dead Rising: Chop Till You Drop,Dead Rising: Chop Till You Drop
it,Dead Rising: Chop Till You Drop,Dead Rising: Chop Till You Drop
uk,Dead Rising: Chop Till You Drop,Dead Rising: Chop Till You Drop
lld,Dead Rising: Chop Till You Drop,Dead Rising: Chop Till You Drop
en,Lord of the Rings Adventure Game,Lord of the Rings Adventure Game
fi,Taru sormusten herrasta -seikkailupeli,Lord of the Rings Adventure Game
en,Astragon,Astragon
de,Astragon,Astragon
fr,Astragon,Astragon
ru,Astragon,Astragon
it,Astragon,Astragon
en,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
ja,女神異聞録デビルサバイバー,Shin Megami Tensei: Devil Survivor
zh,女神異聞錄 惡魔倖存者,Shin Megami Tensei: Devil Survivor
es,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
pt,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
it,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
fr,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
ko,여신이문록 데빌 서바이버,Shin Megami Tensei: Devil Survivor
fi,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
tl,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
hu,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
arz,شين ميجامى تينسي: ديڤيل سورڤيڤور,Shin Megami Tensei: Devil Survivor
lld,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
sv,Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor
en,Marble Saga: Kororinpa,Marble Saga: Kororinpa
ja,コロリンパ2 アンソニーと金色ひまわりのタネ,Marble Saga: Kororinpa
en,Pin Bot (video game),Pin Bot (video game)
fr,Pin Bot,Pin Bot (video game)
nl,Pin-Bot,Pin Bot (video game)
lld,Pin Bot,Pin Bot (video game)
en,Virtual Pool (video game),Virtual Pool (video game)
en,Crazy Planets,Crazy Planets
id,Crazy Planets,Crazy Planets
en,Inferno (video game),Inferno (video game)
en,PolyGame Master,PolyGame Master
fr,PGM (système d'arcade),PolyGame Master
en,Around the World in 80 Days (video game),Around the World in 80 Days (video game)
fr,Le Tour du monde en 80 jours (jeu vidéo),Around the World in 80 Days (video game)
en,Football Manager 2011,Football Manager 2011
it,Football Manager 2011,Football Manager 2011
pt,Football Manager 2011,Football Manager 2011
ru,Football Manager 2011,Football Manager 2011
fr,Football Manager 2011,Football Manager 2011
tr,Football Manager 2011,Football Manager 2011
arz,فوتبال ماناجير 201,Football Manager 2011
sv,Football Manager 2011,Football Manager 2011
lld,Football Manager 2011,Football Manager 2011
en,Hex (video game),Hex (video game)
ja,マウント,Mount & Blade: With Fire & Sword
en,Mount,Mount & Blade: With Fire & Sword
ru,Маунт,Mount & Blade: With Fire & Sword
de,Mount,Mount & Blade: With Fire & Sword
fr,Mount,Mount & Blade: With Fire & Sword
simple,Mount,Mount & Blade: With Fire & Sword
it,Mount (disambigua),Mount & Blade: With Fire & Sword
ro,Mount,Mount & Blade: With Fire & Sword
te,మౌంట్,Mount & Blade: With Fire & Sword
br,Mount,Mount & Blade: With Fire & Sword
es,Mount (desambiguación),Mount & Blade: With Fire & Sword
ha,Kalmar Mount,Mount & Blade: With Fire & Sword
en,Myth: The Xenogears Orchestral Album,Myth: The Xenogears Orchestral Album
en,Assassin's Creed: Revelations,Assassin's Creed: Revelations
ru,Assassin’s Creed: Revelations,Assassin's Creed: Revelations
it,Assassin's Creed: Revelations,Assassin's Creed: Revelations
fr,Assassin's Creed Revelations,Assassin's Creed: Revelations
es,Assassin's Creed: Revelations,Assassin's Creed: Revelations
de,Assassin’s Creed: Revelations,Assassin's Creed: Revelations
ja,アサシン クリード リベレーション,Assassin's Creed: Revelations
tr,Assassin's Creed: Revelations,Assassin's Creed: Revelations
pl,Assassin’s Creed: Revelations,Assassin's Creed: Revelations
pt,Assassin's Creed: Revelations,Assassin's Creed: Revelations
zh,刺客教條：啟示錄,Assassin's Creed: Revelations
nl,Assassin's Creed: Revelations,Assassin's Creed: Revelations
uk,Assassin's Creed: Revelations,Assassin's Creed: Revelations
cs,Assassin's Creed: Revelations,Assassin's Creed: Revelations
fi,Assassin’s Creed: Revelations,Assassin's Creed: Revelations
sv,Assassin's Creed: Revelations,Assassin's Creed: Revelations
hu,Assassin’s Creed: Revelations,Assassin's Creed: Revelations
ro,Assassin's Creed: Revelations,Assassin's Creed: Revelations
el,Assassin's Creed: Revelations,Assassin's Creed: Revelations
th,อัสแซสซินส์ครีด: เรฟเวอเลชันส์,Assassin's Creed: Revelations
wuu,刺客信条：启示录,Assassin's Creed: Revelations
vi,Assassin's Creed: Revelations,Assassin's Creed: Revelations
id,Assassin's Creed: Revelations,Assassin's Creed: Revelations
ca,Assassin's Creed: Revelations,Assassin's Creed: Revelations
ko,어쌔신 크리드: 리벨레이션,Assassin's Creed: Revelations
simple,Assassin's Creed: Revelations,Assassin's Creed: Revelations
lld,Assassin's Creed: Revelations,Assassin's Creed: Revelations
arz,اساسنز كريد: ريفليشنز,Assassin's Creed: Revelations
ka,Assassin's Creed: Revelations,Assassin's Creed: Revelations
no,Assassin’s Creed: Revelations,Assassin's Creed: Revelations
en,Jumpin' Kid: Jack to Mame no Ki Monogatari,Jumpin' Kid: Jack to Mame no Ki Monogatari
en,Silent Hill: Book of Memories,Silent Hill: Book of Memories
ru,Silent Hill: Book of Memories,Silent Hill: Book of Memories
es,Silent Hill: Book of Memories,Silent Hill: Book of Memories
ja,SILENT HILL: BOOK OF MEMORIES,Silent Hill: Book of Memories
it,Silent Hill: Book of Memories,Silent Hill: Book of Memories
de,Silent Hill: Book of Memories,Silent Hill: Book of Memories
fr,Silent Hill: Book of Memories,Silent Hill: Book of Memories
pl,Silent Hill: Book of Memories,Silent Hill: Book of Memories
uk,Silent Hill: Book of Memories,Silent Hill: Book of Memories
nl,Silent Hill: Book of Memories,Silent Hill: Book of Memories
el,Silent Hill: Book of Memories,Silent Hill: Book of Memories
lld,Silent Hill: Book of Memories,Silent Hill: Book of Memories
zh,QQ飞车,GKART
en,GKART,GKART
es,Garena Speed Drifters,GKART
vi,GKART,GKART
ja,Garena Speed Drifters,GKART
id,GKART,GKART
fr,GKART,GKART
lld,GKART,GKART
en,Gears of War: Judgment,Gears of War: Judgment
es,Gears of War: Judgment,Gears of War: Judgment
ru,Gears of War: Judgment,Gears of War: Judgment
it,Gears of War: Judgment,Gears of War: Judgment
pt,Gears of War: Judgment,Gears of War: Judgment
fr,Gears of War: Judgment,Gears of War: Judgment
de,Gears of War: Judgment,Gears of War: Judgment
zh,戰爭機器：審判,Gears of War: Judgment
ja,Gears of War: Judgment,Gears of War: Judgment
pl,Gears of War: Judgment,Gears of War: Judgment
no,Gears of War: Judgment,Gears of War: Judgment
uk,Gears of War: Judgment,Gears of War: Judgment
lld,Gears of War: Judgment,Gears of War: Judgment
ko,기어스 오브 워: 저지먼트,Gears of War: Judgment
sv,Gears of War: Judgment,Gears of War: Judgment
tr,Gears of War: Judgment,Gears of War: Judgment
nl,Gears of War: Judgment,Gears of War: Judgment
arz,جيرز اوف وور: ججمينت,Gears of War: Judgment
mn,Gears of War: Judgment,Gears of War: Judgment
en,Chi Chi's Pro Challenge Golf,Chi Chi's Pro Challenge Golf
fr,Chi Chi's Pro Challenge Golf,Chi Chi's Pro Challenge Golf
en,Lumines: Electronic Symphony,Lumines: Electronic Symphony
fr,Lumines Electronic Symphony,Lumines: Electronic Symphony
lld,Lumines Electronic Symphony,Lumines: Electronic Symphony
en,Rock'n Wrestle,Rock'n Wrestle
lld,Rock'n Wrestle,Rock'n Wrestle
en,ESEA League,ESEA League
ru,Лига ESEA,ESEA League
de,E-Sports Entertainment Association,ESEA League
tr,ESEA League,ESEA League
hu,ESEA League,ESEA League
ja,タスマニア物語,Tasmania Story
en,Tasmania Story,Tasmania Story
en,Mutant Herd,Mutant Herd
en,Starlite (video game),Starlite (video game)
pl,Starlite,Starlite (video game)
en,Scarygirl,Scarygirl
zh,嚇人女孩,Scarygirl
fr,Scarygirl,Scarygirl
arz,سكاريجيرل,Scarygirl
lld,Scarygirl,Scarygirl
en,My Life as a Video Game,My Life as a Video Game
en,Need for Speed Rivals,Need for Speed Rivals
ru,Need for Speed Rivals,Need for Speed Rivals
es,Need for Speed: Rivals,Need for Speed Rivals
pt,Need for Speed: Rivals,Need for Speed Rivals
de,Need for Speed: Rivals,Need for Speed Rivals
it,Need for Speed: Rivals,Need for Speed Rivals
pl,Need for Speed: Rivals,Need for Speed Rivals
fr,Need for Speed: Rivals,Need for Speed Rivals
ja,ニード・フォー・スピード ライバルズ,Need for Speed Rivals
zh,極速快感：生存競速,Need for Speed Rivals
uk,Need for Speed: Rivals,Need for Speed Rivals
tr,Need for Speed: Rivals,Need for Speed Rivals
hu,Need for Speed Rivals,Need for Speed Rivals
nl,Need for Speed: Rivals,Need for Speed Rivals
th,นีดฟอร์สปีด: ไรวัลส์,Need for Speed Rivals
fi,Need for Speed Rivals,Need for Speed Rivals
id,Need for Speed Rivals,Need for Speed Rivals
sv,Need for Speed: Rivals,Need for Speed Rivals
lt,Need for Speed Rivals,Need for Speed Rivals
ko,니드 포 스피드 라이벌,Need for Speed Rivals
vi,Need for Speed: Rivals,Need for Speed Rivals
wuu,极品飞车：宿敌,Need for Speed Rivals
arz,نيد فور سبيد ريڤالز,Need for Speed Rivals
zh-yue,極速快感：生存競速,Need for Speed Rivals
en,Hollywood Game Night,Hollywood Game Night
fr,Hollywood Game Night,Hollywood Game Night
no,Hollywood Game Night,Hollywood Game Night
en,Tiny Bull Studios,Tiny Bull Studios
en,Golujeh-ye Mohammad Khan,Golujeh-ye Mohammad Khan
az,Güllücə-i Məhəmmədxan (Həştrud),Golujeh-ye Mohammad Khan
arz,جلوجة محمد خان,Golujeh-ye Mohammad Khan
ceb,Golūjeh-ye Moḩammad Khān,Golujeh-ye Mohammad Khan
azb,گوللوجه محمدخان,Golujeh-ye Mohammad Khan
ms,Golujeh-ye Mohammad Khan,Golujeh-ye Mohammad Khan
sv,Golūjeh-ye Moḩammad Khān,Golujeh-ye Mohammad Khan
id,Winky Wiryawan,Winky Wiryawan
en,Winky Wiryawan,Winky Wiryawan
jv,Winky Wiryawan,Winky Wiryawan
arz,وينكى ويرياوان,Winky Wiryawan
en,Fenix Rage,Fenix Rage
es,Fenix Rage,Fenix Rage
en,Imperia Online,Imperia Online
es,Imperia Online,Imperia Online
ru,Империя Онлайн,Imperia Online
sr,Imperia Online,Imperia Online
bg,Империя Онлайн,Imperia Online
ro,Imperia Online,Imperia Online
uk,Імперія Онлайн,Imperia Online
it,Imperia Online,Imperia Online
tr,Imperia Online,Imperia Online
fr,Imperia Online,Imperia Online
mk,Imperia Online,Imperia Online
en,Fragger,Fragger
en,Orcs Must Die! Unchained,Orcs Must Die! Unchained
fr,Orcs Must Die! Unchained,Orcs Must Die! Unchained
zh,兽人必须死 解放,Orcs Must Die! Unchained
uk,Orcs Must Die! Unchained,Orcs Must Die! Unchained
en,Imouto Paradise 2,Imouto Paradise 2
zh,妹天堂！2,Imouto Paradise 2
fr,Imouto Paradise! 2,Imouto Paradise 2
en,Depth Dwellers,Depth Dwellers
en,Castrol Honda VTR,Castrol Honda VTR
en,Krinkle Krusher,Krinkle Krusher
en,Will Loconto,Will Loconto
en,Pokémon Rumble World,Pokémon Rumble World
ja,みんなのポケモンスクランブル,Pokémon Rumble World
it,Pokémon Rumble World,Pokémon Rumble World
fr,Pokémon Rumble World,Pokémon Rumble World
zh,大家的宝可梦乱战,Pokémon Rumble World
es,Pokémon Rumble World,Pokémon Rumble World
pt,Pokémon Rumble World,Pokémon Rumble World
ko,모두의 포켓몬 스크램블,Pokémon Rumble World
arz,پوكيمون رومبل ورلد,Pokémon Rumble World
ast,Pokémon Rumble World,Pokémon Rumble World
gl,Pokémon Rumble World,Pokémon Rumble World
no,Pokémon Rumble World,Pokémon Rumble World
ru,Earth Shaker,Earth Shaker (video game)
en,Earth Shaker (video game),Earth Shaker (video game)
en,Carbon (Halo team),Carbon (Halo team)
en,Agar.io,Agar.io
ru,Agar.io,Agar.io
es,Agar.io,Agar.io
fr,Agar.io,Agar.io
de,Agar.io,Agar.io
tr,Agar.io,Agar.io
zh,Agar.io,Agar.io
sr,Agar.io,Agar.io
ja,Agar.io,Agar.io
pt,Agar.io,Agar.io
uk,Agar.io,Agar.io
pl,Agar.io,Agar.io
it,Agar.io,Agar.io
cs,Agar.io,Agar.io
nl,Agar.io,Agar.io
id,Agar.io,Agar.io
ko,Agar.io,Agar.io
fi,Agar.io,Agar.io
vi,Agar.io,Agar.io
sv,Agario,Agar.io
lt,Agar.io,Agar.io
arz,اجاريو,Agar.io
hr,Agar.io,Agar.io
no,Agar.io,Agar.io
sk,Agar.io,Agar.io
da,Agar.io,Agar.io
ro,Agar.io,Agar.io
mk,Agar.io,Agar.io
et,Agar.io,Agar.io
bn,আগার ডট আইও,Agar.io
lv,Agar.io,Agar.io
gl,Agar.io,Agar.io
az,Agar.io,Agar.io
hi,अगर डॉट ईओ,Agar.io
hy,Agar.io,Agar.io
zh-yue,Agar.io,Agar.io
ta,அகார்.ஐஒ,Agar.io
cv,Agar.io,Agar.io
tt,Agar.io,Agar.io
en,Syntorial,Syntorial
en,The Marriage (video game),The Marriage (video game)
fr,The Marriage,The Marriage (video game)
en,Sonic Dreams Collection,Sonic Dreams Collection
ru,Sonic Dreams Collection,Sonic Dreams Collection
fr,Sonic Dreams Collection,Sonic Dreams Collection
arz,سونيك دريمز كولكشن,Sonic Dreams Collection
en,Kaze Kiri,Kaze Kiri
en,Early Learning House,Early Learning House
en,Aphromoo,Aphromoo
de,Zaqueri Black,Aphromoo
id,Zaqueri Black,Aphromoo
en,Starward Rogue,Starward Rogue
en,Ty the Tasmanian Tiger 4,Ty the Tasmanian Tiger 4
fr,"Ty, le tigre de Tasmanie 4 : Le retour de Opération Sauvetage",Ty the Tasmanian Tiger 4
en,The Global Dilemma: Guns or Butter,The Global Dilemma: Guns or Butter
fr,The Global Dilemma: Guns or Butter,The Global Dilemma: Guns or Butter
en,Griffin McElroy,Griffin McElroy
es,Griffin McElroy,Griffin McElroy
arz,جريفين ماكلروى,Griffin McElroy
en,The Illhiedrin Book,The Illhiedrin Book
ja,スクールガールストライカーズ,Schoolgirl Strikers
en,Schoolgirl Strikers,Schoolgirl Strikers
zh,學園少女突襲者,Schoolgirl Strikers
it,Schoolgirl Strikers,Schoolgirl Strikers
en,Scrap Garden,Scrap Garden
en,"Don't Die, Mr. Robot!","Don't Die, Mr. Robot!"
en,ESL One Genting 2017,ESL One Genting 2017
en,Universal Paperclips,Universal Paperclips
en,Beyond Time,Beyond Time
fr,Beyond Time,Beyond Time
en,Gear.Club Unlimited,Gear.Club Unlimited
es,Gear.Club Unlimited,Gear.Club Unlimited
zh,極速俱樂部無限2,Gear.Club Unlimited
en,Dr. Zilog,Dr. Zilog
en,Mightier,Mightier
en,Hell's Kitchen: The Game,Hell's Kitchen: The Game
fr,Hell's Kitchen: The Game,Hell's Kitchen: The Game
en,Disguised Toast,Disguised Toast
simple,Disguised Toast,Disguised Toast
pt,Disguised Toast,Disguised Toast
vi,Disguised Toast,Disguised Toast
bn,ডিসগাইজড টোস্ট,Disguised Toast
en,Octopussy (adventure),Octopussy (adventure)
en,PC Building Simulator,PC Building Simulator
de,PC Building Simulator,PC Building Simulator
zh,装机模拟器,PC Building Simulator
ja,PC Building Simulator,PC Building Simulator
it,PC Building Simulator,PC Building Simulator
fr,PC Building Simulator,PC Building Simulator
ko,PC 제작 시뮬레이터,PC Building Simulator
nl,PC Building Simulator,PC Building Simulator
en,Pokémon Rumble Rush,Pokémon Rumble Rush
it,Pokémon Rumble Rush,Pokémon Rumble Rush
pt,Pokémon Rumble Rush,Pokémon Rumble Rush
