lang,topic,topic_in_English
it,Anno: Crea un nuovo mondo,Anno: Create A New World
vi,Anno: Create A New World,Anno: Create A New World
id,Anno: Create A New World,Anno: Create A New World
en,Death to Spies: Moment of Truth,Death to Spies: Moment of Truth
ru,Смерть шпионам: Момент истины,Death to Spies: Moment of Truth
ja,スタートリゴン,Star Trigon
en,Star Trigon,Star Trigon
en,Suba Games,Suba Games
ja,W.L.O.世界恋愛機構,W.L.O. Sekai Renai Kikō
en,W.L.O. Sekai Renai Kikō,W.L.O. Sekai Renai Kikō
vi,W.L.O. Sekai Renai Kikō,W.L.O. Sekai Renai Kikō
lld,W.L.O. Sekai Renai Kikō,W.L.O. Sekai Renai Kikō
ko,WLO~세계연애기구,W.L.O. Sekai Renai Kikō
en,Green Lantern: Rise of the Manhunters,Green Lantern: Rise of the Manhunters
ru,Green Lantern: Rise of the Manhunters,Green Lantern: Rise of the Manhunters
fr,Green Lantern : La Révolte des Manhunters,Green Lantern: Rise of the Manhunters
ko,그린 랜턴: 맨헌터의 위협,Green Lantern: Rise of the Manhunters
fi,Green Lantern: Rise of the Manhunters,Green Lantern: Rise of the Manhunters
lld,Green Lantern: Rise of the Manhunters,Green Lantern: Rise of the Manhunters
arz,جرين لانتيرن: ريس اوف ث مانهونتيرس,Green Lantern: Rise of the Manhunters
en,Creeper World,Creeper World
ru,Creeper World,Creeper World
tr,Creeper World,Creeper World
en,Over the Hedge: Hammy Goes Nuts!,Over the Hedge: Hammy Goes Nuts!
fr,"Nos voisins, les hommes : Zamy pète les plombs !",Over the Hedge: Hammy Goes Nuts!
en,Sacred 3,Sacred 3
ru,Sacred 3,Sacred 3
de,Sacred 3,Sacred 3
it,Sacred 3,Sacred 3
es,Sacred 3,Sacred 3
fr,Sacred 3,Sacred 3
pl,Sacred 3,Sacred 3
zh,圣域3,Sacred 3
en,Angry Birds,Angry Birds
ru,Angry Birds,Angry Birds
es,Angry Birds,Angry Birds
ja,アングリーバード,Angry Birds
zh,愤怒的小鸟系列,Angry Birds
fi,Angry Birds,Angry Birds
fr,Angry Birds,Angry Birds
th,แอ็งกรีเบิดส์,Angry Birds
pt,Angry Birds,Angry Birds
uk,Angry Birds,Angry Birds
tr,Angry Birds,Angry Birds
it,Angry Birds (serie),Angry Birds
pl,Angry Birds,Angry Birds
id,Angry Birds,Angry Birds
hi,एंग्री बर्ड्स,Angry Birds
ko,앵그리버드,Angry Birds
cs,Angry Birds,Angry Birds
sv,Angry Birds,Angry Birds
eu,Angry Birds,Angry Birds
ilo,Angry Birds,Angry Birds
vi,Angry Birds,Angry Birds
nl,Angry Birds (computerspelserie),Angry Birds
hu,Angry Birds,Angry Birds
ms,Angry Birds,Angry Birds
simple,Angry Birds,Angry Birds
wuu,愤怒个小鸟系列,Angry Birds
hr,Angry Birds,Angry Birds
sk,Angry Birds,Angry Birds
sr,Angry Birds,Angry Birds
ro,Angry Birds,Angry Birds
te,యాంగ్రీ బర్డ్స్,Angry Birds
no,Angry Birds,Angry Birds
az,Angry Birds,Angry Birds
tl,Angry Birds,Angry Birds
ky,Angry Birds,Angry Birds
zh-yue,憤怒鳥,Angry Birds
am,አንግሪ በርድዝ,Angry Birds
ml,ആംഗ്രി ബേഡ്സ്,Angry Birds
ca,Angry Birds (saga),Angry Birds
ceb,Angry Birds,Angry Birds
gl,Angry Birds,Angry Birds
mzn,انگری بیردز,Angry Birds
yi,ענגרי בערדס,Angry Birds
jv,Angry Birds,Angry Birds
my,အန်းဂရီးဘတ်ဒ်,Angry Birds
tt,Усал кошлар,Angry Birds
bh,एंग्री बर्ड्स,Angry Birds
hy,Angry Birds,Angry Birds
is,Angry Birds,Angry Birds
km,អ៊ែង​ហ្គ្រី បឺដ,Angry Birds
mr,अँग्री बर्ड्‌स,Angry Birds
pa,ਐਂਗਰੀ ਬਰਡ,Angry Birds
su,Angry Birds,Angry Birds
ckb,باڵندە تووڕەکان,Angry Birds
gor,Angry Birds,Angry Birds
la,Angry Birds,Angry Birds
sco,Angry Birds,Angry Birds
tk,Angry Birds,Angry Birds
uz,Angry Birds,Angry Birds
be,Angry Birds,Angry Birds
sd,ناراض پکي,Angry Birds
si,ඇංග්‍රි බර්ඩ්ස්,Angry Birds
map-bms,Angry Birds,Angry Birds
crh,Angry Birds,Angry Birds
lv,Angry Birds (sērija),Angry Birds
en,MicroVolts,MicroVolts
ja,トイ・ウォーズ,MicroVolts
ru,MicroVolts,MicroVolts
ko,H.A.V.E 온라인,MicroVolts
en,AmberMUSH,AmberMUSH
en,Kumatanchi,Kumatanchi
ja,くまたんち,Kumatanchi
en,Reality Fighters,Reality Fighters
fr,Reality Fighters,Reality Fighters
arz,ريالتى فايترز,Reality Fighters
lld,Reality Fighters,Reality Fighters
en,Play for Japan: The Album,Play for Japan: The Album
it,Play for Japan: The Album,Play for Japan: The Album
en,EB Games Expo,EB Games Expo
en,"Komachi, Iran","Komachi, Iran"
arz,كماتشى,"Komachi, Iran"
zh-min-nan,Komachi (Iran),"Komachi, Iran"
en,Eric Polak,Eric Polak
en,Khoshkkan,Khoshkkan
sv,Khoshkkān,Khoshkkan
ceb,Khoshkkān,Khoshkkan
zh-min-nan,Khoshkkan,Khoshkkan
en,Wii Fit U,Wii Fit U
fr,Wii Fit U,Wii Fit U
de,Wii Fit U,Wii Fit U
it,Wii Fit U,Wii Fit U
es,Wii Fit U,Wii Fit U
fi,Wii Fit U,Wii Fit U
be,Wii Fit U,Wii Fit U
lld,Wii Fit U,Wii Fit U
lmo,Wii Fit U,Wii Fit U
en,Ni no Kuni: Wrath of the White Witch,Ni no Kuni: Wrath of the White Witch
ru,Ni no Kuni,Ni no Kuni: Wrath of the White Witch
es,Ni no Kuni,Ni no Kuni: Wrath of the White Witch
fr,Ni no kuni : La Vengeance de la sorcière céleste,Ni no Kuni: Wrath of the White Witch
de,Ni no Kuni: Der Fluch der Weißen Königin,Ni no Kuni: Wrath of the White Witch
it,Ni no kuni: La minaccia della Strega Cinerea,Ni no Kuni: Wrath of the White Witch
zh,第二國度 白色聖灰的女王,Ni no Kuni: Wrath of the White Witch
sv,Ni no Kuni,Ni no Kuni: Wrath of the White Witch
vi,Ni no Kuni: Wrath of the White Witch,Ni no Kuni: Wrath of the White Witch
fi,Ni no Kuni: Wrath of the White Witch,Ni no Kuni: Wrath of the White Witch
ca,Ni no Kuni: Wrath of the White Witch,Ni no Kuni: Wrath of the White Witch
arz,نى نو كونى: ورث اوف ذا وايت ويتش,Ni no Kuni: Wrath of the White Witch
en,Mouse Trap Hotel,Mouse Trap Hotel
lld,Mouse Trap Hotel,Mouse Trap Hotel
en,Cytus,Cytus
zh,Cytus,Cytus
ja,Cytus,Cytus
id,Cytus,Cytus
ko,Cytus,Cytus
th,ไซตัส,Cytus
ja,かずのこ (プロゲーマー),Kazunoko
en,Kazunoko,Kazunoko
ru,Total War: Arena,Total War: Arena
en,Total War: Arena,Total War: Arena
es,Total War: Arena,Total War: Arena
it,Total War: Arena,Total War: Arena
zh,全軍破敵：競技場,Total War: Arena
uk,Total War: Arena,Total War: Arena
tr,Total War: Arena,Total War: Arena
ro,Total War: Arena,Total War: Arena
arz,توتال وار: ارينا,Total War: Arena
vi,Total War: Arena,Total War: Arena
en,H-Hour: World's Elite,H-Hour: World's Elite
fr,H-Hour: World's Elite,H-Hour: World's Elite
en,Shawn Layden,Shawn Layden
pt,Shawn Layden,Shawn Layden
arz,شون لايدن,Shawn Layden
en,Classic Gaming Expo,Classic Gaming Expo
zh,经典游戏展,Classic Gaming Expo
ja,アーケードアーカイブス,Arcade Archives
en,Arcade Archives,Arcade Archives
es,Arcade Archives,Arcade Archives
fr,Arcade Archives,Arcade Archives
it,Arcade Archives,Arcade Archives
pt,Arcade Archives,Arcade Archives
en,Grumpyface Studios,Grumpyface Studios
en,Toby: The Secret Mine,Toby: The Secret Mine
cs,Toby: The Secret Mine,Toby: The Secret Mine
en,Elidon,Elidon
it,Elidon,Elidon
nl,Elidon,Elidon
en,Reflec Beat Volzza,Reflec Beat Volzza
arz,ريفليك بايت ڤولزا,Reflec Beat Volzza
en,COGnitive Gaming,COGnitive Gaming
en,Platform Panic,Platform Panic
en,Alexis Kennedy,Alexis Kennedy
ru,"Кеннеди, Алексис",Alexis Kennedy
simple,Alexis Kennedy,Alexis Kennedy
tr,Alexis Kennedy,Alexis Kennedy
ja,ナイトストライカー,Night Striker
en,Night Striker,Night Striker
fr,Night Striker,Night Striker
ko,나이트 스트라이커,Night Striker
it,Night Striker,Night Striker
lld,Night Striker,Night Striker
en,Tower of Magicks,Tower of Magicks
en,Fire Emblem Heroes,Fire Emblem Heroes
ja,ファイアーエムブレム ヒーローズ,Fire Emblem Heroes
zh,火焰之纹章 英雄,Fire Emblem Heroes
es,Fire Emblem Heroes,Fire Emblem Heroes
fr,Fire Emblem Heroes,Fire Emblem Heroes
de,Fire Emblem Heroes,Fire Emblem Heroes
it,Fire Emblem Heroes,Fire Emblem Heroes
pt,Fire Emblem Heroes,Fire Emblem Heroes
ko,파이어 엠블렘 히어로즈,Fire Emblem Heroes
ca,Fire Emblem Heroes,Fire Emblem Heroes
fi,Fire Emblem Heroes,Fire Emblem Heroes
arz,فير امبليم هيرويس,Fire Emblem Heroes
en,External Development Summit,External Development Summit
en,GreedFall,GreedFall
ru,GreedFall,GreedFall
fr,GreedFall,GreedFall
de,GreedFall,GreedFall
it,GreedFall,GreedFall
pl,GreedFall,GreedFall
zh,貪婪之秋,GreedFall
ko,그리드폴,GreedFall
da,GreedFall,GreedFall
ca,GreedFall,GreedFall
arz,جريدفال,GreedFall
en,Stair Quest,Stair Quest
en,Highway 61 Interactive,Highway 61 Interactive
ja,ディアホライゾン,Dia Horizon
en,Dia Horizon,Dia Horizon
en,Merchant Prince (video game),Merchant Prince (video game)
fr,Merchant Prince,Merchant Prince (video game)
lld,Merchant Prince,Merchant Prince (video game)
en,Total War Battles: Shogun,Total War Battles: Shogun
ru,Total War Battles: Shogun,Total War Battles: Shogun
fr,Total War Battles: Shogun,Total War Battles: Shogun
en,Guild Wars 2: Path of Fire,Guild Wars 2: Path of Fire
en,Devo Presents Adventures of the Smart Patrol (video game),Devo Presents Adventures of the Smart Patrol (video game)
en,Ken Follett's The Pillars of the Earth,Ken Follett's The Pillars of the Earth
de,Die Säulen der Erde (Computerspiel),Ken Follett's The Pillars of the Earth
it,Ken Follett's The Pillars of the Earth,Ken Follett's The Pillars of the Earth
fr,Les Piliers de la Terre (jeu vidéo),Ken Follett's The Pillars of the Earth
fi,Ken Follett’s The Pillars of the Earth,Ken Follett's The Pillars of the Earth
arz,كين فوليتس ث پيلارس اوف ث ايرث,Ken Follett's The Pillars of the Earth
lld,Ken Follett's The Pillars of the Earth,Ken Follett's The Pillars of the Earth
en,Mark Skaggs,Mark Skaggs
en,Manchester United Europe,Manchester United Europe
en,Europe Ablaze,Europe Ablaze
ru,Europe Ablaze,Europe Ablaze
fr,Europe Ablaze,Europe Ablaze
en,Casino Tournament of Champions,Casino Tournament of Champions
en,SteamGear Mash,SteamGear Mash
fr,Steamgear Mash,SteamGear Mash
en,Death's Gambit,Death's Gambit
fr,Death's Gambit,Death's Gambit
ja,志土地真優,Mayu Mukaida
en,Mayu Mukaida,Mayu Mukaida
ru,"Мукаида, Маю",Mayu Mukaida
zh,志土地真优,Mayu Mukaida
pt,Mayu Mukaida,Mayu Mukaida
es,Mayu Mukaida,Mayu Mukaida
de,Mayu Shidochi,Mayu Mukaida
ko,무카이다 마유,Mayu Mukaida
pl,Mayu Mukaida,Mayu Mukaida
fr,Mayu Mukaida,Mayu Mukaida
it,Mayu Mukaida,Mayu Mukaida
uk,Мукайда Маю,Mayu Mukaida
eu,Mayu Mukaida,Mayu Mukaida
hu,Sidocsi Maju,Mayu Mukaida
lv,Maju Mukaida,Mayu Mukaida
tr,Mayu Mukaida,Mayu Mukaida
fi,Mayu Mukaida,Mayu Mukaida
no,Mayu Mukaida,Mayu Mukaida
en,Arcane Online,Arcane Online
en,2018 Philadelphia Fusion season,2018 Philadelphia Fusion season
en,0 Day Attack on Earth,0 Day Attack on Earth
en,Judge Dredd (1997 video game),Judge Dredd (1997 video game)
fr,"Judge Dredd (jeu vidéo, 1997)",Judge Dredd (1997 video game)
en,A Story About My Uncle,A Story About My Uncle
ru,A Story About My Uncle,A Story About My Uncle
fr,A Story About My Uncle,A Story About My Uncle
es,A Story About My Uncle,A Story About My Uncle
uk,A Story About My Uncle,A Story About My Uncle
vi,A Story About My Uncle,A Story About My Uncle
nl,A Story About My Uncle,A Story About My Uncle
en,Amstrad CPC,Amstrad CPC
de,Amstrad CPC,Amstrad CPC
fr,Amstrad CPC,Amstrad CPC
es,Amstrad CPC,Amstrad CPC
pl,Amstrad CPC,Amstrad CPC
it,Amstrad CPC,Amstrad CPC
ru,Amstrad CPC,Amstrad CPC
ca,Amstrad CPC,Amstrad CPC
nl,Amstrad CPC,Amstrad CPC
no,Amstrad CPC,Amstrad CPC
el,Amstrad CPC,Amstrad CPC
ja,Amstrad CPC,Amstrad CPC
pt,Amstrad CPC,Amstrad CPC
fi,Amstrad CPC,Amstrad CPC
hu,Amstrad CPC,Amstrad CPC
tr,Amstrad CPC,Amstrad CPC
sv,Amstrad CPC,Amstrad CPC
zh,Amstrad CPC,Amstrad CPC
cs,Amstrad CPC,Amstrad CPC
uk,Amstrad CPC,Amstrad CPC
hr,Amstrad CPC,Amstrad CPC
arz,امستراد سى بى سى,Amstrad CPC
sh,Amstrad CPC,Amstrad CPC
eu,Amstrad CPC,Amstrad CPC
gl,Amstrad CPC,Amstrad CPC
id,Amstrad CPC,Amstrad CPC
ko,암스트래드 CPC,Amstrad CPC
lmo,Amstrad CPC,Amstrad CPC
lt,Amstrad CPC,Amstrad CPC
an,Amstrad CPC,Amstrad CPC
sr,Amstrad 464,Amstrad CPC
en,Atari 2600,Atari 2600
de,Atari 2600,Atari 2600
es,Atari 2600,Atari 2600
fr,Atari 2600,Atari 2600
ru,Atari 2600,Atari 2600
pt,Atari 2600,Atari 2600
it,Atari 2600,Atari 2600
ja,Atari 2600,Atari 2600
pl,Atari 2600,Atari 2600
nl,Atari 2600,Atari 2600
zh,雅達利2600,Atari 2600
tr,Atari 2600,Atari 2600
cs,Atari 2600,Atari 2600
sv,Atari 2600,Atari 2600
uk,Atari 2600,Atari 2600
fi,Atari 2600,Atari 2600
id,Atari 2600,Atari 2600
ko,아타리 2600,Atari 2600
el,Atari 2600,Atari 2600
hu,Atari 2600,Atari 2600
simple,Atari 2600,Atari 2600
ro,Atari 2600,Atari 2600
sk,Atari 2600,Atari 2600
hr,Atari 2600,Atari 2600
ca,Atari 2600,Atari 2600
sh,Atari 2600,Atari 2600
no,Atari 2600,Atari 2600
lt,Atari 2600,Atari 2600
et,Atari 2600,Atari 2600
ms,Atari 2600,Atari 2600
zh-yue,Atari 2600,Atari 2600
ast,Atari 2600,Atari 2600
eu,Atari 2600,Atari 2600
is,Atari 2600,Atari 2600
ka,Atari 2600,Atari 2600
br,Atari 2600,Atari 2600
an,Atari 2600,Atari 2600
bs,Atari 2600,Atari 2600
nn,Atari 2600,Atari 2600
lmo,Atari 2600,Atari 2600
eo,Atari 2600,Atari 2600
yi,אטארי 2600,Atari 2600
wuu,雅达利2600,Atari 2600
arz,اتارى 2600,Atari 2600
qu,Atari 2600,Atari 2600
en,Slash'EM,Slash'EM
ru,Slash’EM,Slash'EM
en,Yoshi's Cookie,Yoshi's Cookie
ja,ヨッシーのクッキー,Yoshi's Cookie
ru,Yoshi’s Cookie,Yoshi's Cookie
fr,Yoshi's Cookie,Yoshi's Cookie
es,Yoshi's Cookie,Yoshi's Cookie
it,Yoshi's Cookie,Yoshi's Cookie
zh,耀西的餅乾,Yoshi's Cookie
ko,요시의 쿠키,Yoshi's Cookie
pt,Yoshi's Cookie,Yoshi's Cookie
nl,Yoshi's Cookie,Yoshi's Cookie
simple,Yoshi's Cookie,Yoshi's Cookie
lld,Yoshi's Cookie,Yoshi's Cookie
sv,Yoshi's Cookie,Yoshi's Cookie
fi,Yoshi’s Cookie,Yoshi's Cookie
gl,Yoshi's Cookie,Yoshi's Cookie
arz,يوشيز كوكى,Yoshi's Cookie
uk,Yoshi's Cookie,Yoshi's Cookie
en,June Havoc,June Havoc
de,June Havoc,June Havoc
fr,June Havoc,June Havoc
it,June Havoc,June Havoc
ru,Джун Хэвок,June Havoc
pl,June Havoc,June Havoc
simple,June Havoc,June Havoc
sv,June Havoc,June Havoc
pt,June Havoc,June Havoc
uk,Джун Гевок,June Havoc
tr,June Havoc,June Havoc
id,June Havoc,June Havoc
da,June Havoc,June Havoc
ko,준 해벅,June Havoc
uz,June Havoc,June Havoc
af,June Havoc,June Havoc
arz,جين هافوك,June Havoc
azb,جون هوک,June Havoc
fi,June Havoc,June Havoc
lb,June Havoc,June Havoc
sh,June Havoc,June Havoc
sr,Џун Хавок,June Havoc
en,Sonic the Hedgehog (TV series),Sonic the Hedgehog (TV series)
es,Sonic the Hedgehog (serie de televisión),Sonic the Hedgehog (TV series)
ru,Sonic the Hedgehog (мультсериал),Sonic the Hedgehog (TV series)
it,Sonic (seconda serie animata 1993),Sonic the Hedgehog (TV series)
fr,Sonic the Hedgehog (série télévisée d'animation),Sonic the Hedgehog (TV series)
pt,Sonic the Hedgehog (série animada),Sonic the Hedgehog (TV series)
ja,ソニック・ザ・ヘッジホッグ (アニメ),Sonic the Hedgehog (TV series)
de,Sonic the Hedgehog (Fernsehserie),Sonic the Hedgehog (TV series)
zh,音速小子 (動畫),Sonic the Hedgehog (TV series)
tr,Kirpi Sonic (dizi),Sonic the Hedgehog (TV series)
pl,Sonic the Hedgehog (serial animowany),Sonic the Hedgehog (TV series)
sv,Sonic the Hedgehog (TV-serie),Sonic the Hedgehog (TV series)
nl,Sonic the Hedgehog (televisieserie),Sonic the Hedgehog (TV series)
ko,고슴도치 소닉,Sonic the Hedgehog (TV series)
no,Sonic the Hedgehog (TV-serie),Sonic the Hedgehog (TV series)
da,Sonic the Hedgehog (Tv-serie),Sonic the Hedgehog (TV series)
simple,Sonic the Hedgehog (TV series),Sonic the Hedgehog (TV series)
en,Startopia,Startopia
ru,Startopia,Startopia
fr,Startopia,Startopia
it,StarTopia,Startopia
zh,太空城市 (游戏),Startopia
da,Startopia,Startopia
fi,Startopia,Startopia
arz,ستارتوپيا,Startopia
lld,Startopia,Startopia
en,DuckTales 2,DuckTales 2
ru,DuckTales 2,DuckTales 2
fr,Disney's DuckTales 2,DuckTales 2
es,DuckTales 2,DuckTales 2
it,DuckTales 2,DuckTales 2
fi,DuckTales 2,DuckTales 2
pl,DuckTales 2,DuckTales 2
zh,唐老鸭梦冒险2,DuckTales 2
nl,DuckTales 2,DuckTales 2
sv,Ducktales 2,DuckTales 2
arz,داك تيلز 2,DuckTales 2
gl,DuckTales 2,DuckTales 2
lld,DuckTales 2,DuckTales 2
en,Deoxys,Deoxys
it,Deoxys,Deoxys
fr,Deoxys,Deoxys
ja,デオキシス,Deoxys
tr,Deoxys,Deoxys
ru,Деоксис,Deoxys
ko,테오키스,Deoxys
nl,Deoxys,Deoxys
ca,Deoxys,Deoxys
id,Deoxys,Deoxys
no,Deoxys,Deoxys
ms,Deoxys,Deoxys
en,Interlink Electronics,Interlink Electronics
en,King's Bounty,King's Bounty
ru,King’s Bounty,King's Bounty
pl,King’s Bounty,King's Bounty
de,King’s Bounty,King's Bounty
fr,King's Bounty,King's Bounty
zh,国王的恩赐,King's Bounty
it,King's Bounty,King's Bounty
pt,King's Bounty,King's Bounty
nl,King's Bounty,King's Bounty
arz,كينجس باونتى,King's Bounty
fi,King’s Bounty,King's Bounty
lld,King's Bounty,King's Bounty
be-tarask,King’s Bounty,King's Bounty
ro,King's Bounty,King's Bounty
en,Covenant (Halo),Covenant (Halo)
es,Covenant,Covenant (Halo)
ru,Ковенант (Halo),Covenant (Halo)
fr,Alliance Covenante,Covenant (Halo)
zh,星盟,Covenant (Halo)
pt,Covenant (Halo),Covenant (Halo)
ja,コヴナント (Halo),Covenant (Halo)
nl,Covenant (Halo),Covenant (Halo)
fi,Covenant-liittouma,Covenant (Halo)
ca,Covenant,Covenant (Halo)
en,Noctis (video game),Noctis (video game)
de,Noctis,Noctis (video game)
fr,Noctis (jeu vidéo),Noctis (video game)
zh,Noctis,Noctis (video game)
en,Amiga Power,Amiga Power
fr,Amiga Power,Amiga Power
fi,Amiga Power,Amiga Power
pt,Amiga Power,Amiga Power
en,Robotron: 2084,Robotron: 2084
de,Robotron: 2084,Robotron: 2084
es,Robotron: 2084,Robotron: 2084
ru,Robotron: 2084,Robotron: 2084
ja,ロボトロン2084,Robotron: 2084
it,Robotron: 2084,Robotron: 2084
fr,Robotron: 2084,Robotron: 2084
zh,机器人大战：2084,Robotron: 2084
fi,Robotron: 2084,Robotron: 2084
