lang,topic,topic_in_English
en,ECW Anarchy Rulz (video game),ECW Anarchy Rulz (video game)
it,ECW Anarchy Rulz,ECW Anarchy Rulz (video game)
fr,ECW Anarchy Rulz (jeu vidéo),ECW Anarchy Rulz (video game)
simple,ECW Anarchy Rulz (video game),ECW Anarchy Rulz (video game)
pt,ECW Anarchy Rulz (jogo),ECW Anarchy Rulz (video game)
lld,ECW Anarchy Rulz,ECW Anarchy Rulz (video game)
nl,ECW Anarchy Rulz,ECW Anarchy Rulz (video game)
en,Mega Kid MK-1000,Mega Kid MK-1000
en,Aero Fighters 3,Aero Fighters 3
es,Aero Fighters 3,Aero Fighters 3
fr,Aero Fighters 3,Aero Fighters 3
it,Aero Fighters 3,Aero Fighters 3
arz,ايرو فايترز 3,Aero Fighters 3
lld,Aero Fighters 3,Aero Fighters 3
en,Nagano Winter Olympics '98,Nagano Winter Olympics '98
fr,Nagano Winter Olympics '98,Nagano Winter Olympics '98
fi,Nagano Winter Olympics ’98,Nagano Winter Olympics '98
it,Nagano Winter Olympics '98,Nagano Winter Olympics '98
sv,Nagano Winter Olympics '98,Nagano Winter Olympics '98
arz,ناجانو وينتر اوليمپيكز ’98,Nagano Winter Olympics '98
id,Nagano Winter Olympics '98,Nagano Winter Olympics '98
lld,Nagano Winter Olympics '98,Nagano Winter Olympics '98
en,Russell Lieblich,Russell Lieblich
arz,روسيل ليبليتش,Russell Lieblich
en,Power Athlete,Power Athlete
fr,Deadly Moves,Power Athlete
sv,Power Athlete,Power Athlete
en,Scribbage,Scribbage
en,Toribash,Toribash
ru,Toribash,Toribash
pt,Toribash,Toribash
pl,Toribash,Toribash
fr,Toribash,Toribash
es,Toribash,Toribash
da,Toribash,Toribash
fi,Toribash,Toribash
arz,توريباش,Toribash
id,Toribash,Toribash
it,Toribash,Toribash
en,Mortal Kombat: Live Tour,Mortal Kombat: Live Tour
ru,Mortal Kombat: Live Tour,Mortal Kombat: Live Tour
pt,Mortal Kombat: Live Tour,Mortal Kombat: Live Tour
en,Endless Ocean,Endless Ocean
ja,FOREVER BLUE,Endless Ocean
de,Endless Ocean,Endless Ocean
es,Endless Ocean,Endless Ocean
fr,Endless Ocean,Endless Ocean
it,Endless Ocean,Endless Ocean
pt,Endless Ocean,Endless Ocean
sv,Forever Blue,Endless Ocean
arz,اندليس اوساين,Endless Ocean
lld,Endless Ocean,Endless Ocean
en,Tomb Raider: The Prophecy,Tomb Raider: The Prophecy
it,Tomb Raider: The Prophecy,Tomb Raider: The Prophecy
fr,Tomb Raider: The Prophecy,Tomb Raider: The Prophecy
uk,Tomb Raider: The Prophecy,Tomb Raider: The Prophecy
nl,Tomb Raider: The Prophecy,Tomb Raider: The Prophecy
lld,Tomb Raider: The Prophecy,Tomb Raider: The Prophecy
en,Supreme Ruler 2020,Supreme Ruler 2020
ru,Supreme Ruler 2020,Supreme Ruler 2020
zh,至高统治者2020,Supreme Ruler 2020
ro,Supreme Ruler 2020,Supreme Ruler 2020
id,Supreme Ruler 2020,Supreme Ruler 2020
ko,슈프림 룰러 2020,Supreme Ruler 2020
tr,Supreme Ruler 2020,Supreme Ruler 2020
fr,Supreme Ruler 2020,Supreme Ruler 2020
pl,Supreme Ruler 2020,Supreme Ruler 2020
lld,Supreme Ruler 2020,Supreme Ruler 2020
en,Hyperbowl Plus! Edition,Hyperbowl Plus! Edition
en,Lionel Trains: On Track,Lionel Trains: On Track
ro,Lionel Trains: On Track,Lionel Trains: On Track
en,Dominic Robinson,Dominic Robinson
en,Basket Master,Basket Master
es,Fernando Martín Basket Master,Basket Master
fr,Basket Master,Basket Master
en,Jewel Master,Jewel Master
pt,Jewel Master,Jewel Master
fr,Jewel Master,Jewel Master
sv,Jewel Master,Jewel Master
lld,Jewel Master,Jewel Master
en,Feud (video game),Feud (video game)
it,Feud (videogioco),Feud (video game)
nl,Feud (computerspel),Feud (video game)
gl,Feud,Feud (video game)
en,Hunter Hunted (video game),Hunter Hunted (video game)
de,Hunter Hunted,Hunter Hunted (video game)
fr,Hunter Hunted,Hunter Hunted (video game)
lld,Hunter Hunted,Hunter Hunted (video game)
it,Hunter Hunted,Hunter Hunted (video game)
en,Tamagotchi Town,Tamagotchi Town
en,Shining Force Gaiden,Shining Force Gaiden
ja,シャイニング・フォース外伝 遠征・邪神の国へ,Shining Force Gaiden
pt,Shining Force Gaiden,Shining Force Gaiden
es,Shining Force Gaiden,Shining Force Gaiden
fr,Shining Force Gaiden,Shining Force Gaiden
it,Shining Force Gaiden,Shining Force Gaiden
lld,Shining Force Gaiden,Shining Force Gaiden
en,Looney Tunes: Duck Amuck,Looney Tunes: Duck Amuck
it,Looney Tunes: Duck Amuck,Looney Tunes: Duck Amuck
lld,Looney Tunes: Duck Amuck,Looney Tunes: Duck Amuck
arz,لونى تونيس: دوك اموك,Looney Tunes: Duck Amuck
en,Star Trek: Conquest,Star Trek: Conquest
es,Star Trek: Conquista,Star Trek: Conquest
fr,Star Trek: Conquest,Star Trek: Conquest
ca,Star Trek: Conquest,Star Trek: Conquest
arz,ستار تريك: كونكويست,Star Trek: Conquest
lld,Star Trek: Conquest,Star Trek: Conquest
en,Disney Princess: Magical Jewels,Disney Princess: Magical Jewels
arz,ديسنى پرينسيس: ماجيكال چيويلس,Disney Princess: Magical Jewels
en,"Warhammer 40,000: Dawn of War – Soulstorm","Warhammer 40,000: Dawn of War – Soulstorm"
ru,"Warhammer 40,000: Dawn of War – Soulstorm","Warhammer 40,000: Dawn of War – Soulstorm"
fr,"Warhammer 40,000: Dawn of War - Soulstorm","Warhammer 40,000: Dawn of War – Soulstorm"
es,Warhammer 40.000: Dawn of War: Soulstorm,"Warhammer 40,000: Dawn of War – Soulstorm"
pl,"Warhammer 40,000: Dawn of War – Soulstorm","Warhammer 40,000: Dawn of War – Soulstorm"
it,Warhammer 40.000: Dawn of War - Soulstorm,"Warhammer 40,000: Dawn of War – Soulstorm"
uk,"Warhammer 40,000: Dawn of War — Soulstorm","Warhammer 40,000: Dawn of War – Soulstorm"
ko,"워해머 40,000: 돈 오브 워: 소울스톰","Warhammer 40,000: Dawn of War – Soulstorm"
fi,"Warhammer 40,000: Dawn of War: Soulstorm","Warhammer 40,000: Dawn of War – Soulstorm"
et,"Warhammer 40,000: Dawn of War: Soulstorm","Warhammer 40,000: Dawn of War – Soulstorm"
en,Vanessa Arteaga,Vanessa Arteaga
en,Clue (1992 video game),Clue (1992 video game)
fr,Clue (jeu vidéo),Clue (1992 video game)
lld,Clue,Clue (1992 video game)
en,Aaron Boulding,Aaron Boulding
en,Hundred Swords,Hundred Swords
ja,ハンドレッドソード,Hundred Swords
en,World Series of Poker: Pro Challenge,World Series of Poker: Pro Challenge
en,Dogfight (1980 video game),Dogfight (1980 video game)
lld,Dogfight,Dogfight (1980 video game)
en,Undersea Adventure,Undersea Adventure
es,La aventura del mundo submarino,Undersea Adventure
en,Little King's Story,Little King's Story
ja,王様物語,Little King's Story
fr,Little King's Story,Little King's Story
es,Little King's Story,Little King's Story
de,Little King’s Story,Little King's Story
zh,國王物語,Little King's Story
it,Little King's Story,Little King's Story
pt,Little King's Story,Little King's Story
arz,ليتل كينجس ستورى,Little King's Story
lld,Little King's Story,Little King's Story
nl,Little King's Story,Little King's Story
ja,ウイニングポスト7,Winning Post 7 Maximum 2007
en,Winning Post 7 Maximum 2007,Winning Post 7 Maximum 2007
en,Wolfenstein (2009 video game),Wolfenstein (2009 video game)
ru,Wolfenstein (игра),Wolfenstein (2009 video game)
de,Wolfenstein (Computerspiel),Wolfenstein (2009 video game)
es,Wolfenstein (videojuego),Wolfenstein (2009 video game)
fr,Wolfenstein (jeu vidéo),Wolfenstein (2009 video game)
it,Wolfenstein,Wolfenstein (2009 video game)
pl,Wolfenstein (gra komputerowa 2009),Wolfenstein (2009 video game)
pt,Wolfenstein (jogo eletrônico),Wolfenstein (2009 video game)
zh,德軍總部：黑曜陰謀,Wolfenstein (2009 video game)
uk,"Wolfenstein (відеогра, 2009)",Wolfenstein (2009 video game)
nl,Wolfenstein (computerspel),Wolfenstein (2009 video game)
fi,Wolfenstein (vuoden 2009 videopeli),Wolfenstein (2009 video game)
sk,Wolfenstein (hra),Wolfenstein (2009 video game)
sv,Wolfenstein (2009),Wolfenstein (2009 video game)
tr,Wolfenstein (2009),Wolfenstein (2009 video game)
be,Wolfenstein,Wolfenstein (2009 video game)
et,Wolfenstein (videomäng),Wolfenstein (2009 video game)
arz,ولفينستين,Wolfenstein (2009 video game)
en,Captain Rainbow,Captain Rainbow
ja,キャプテン★レインボー,Captain Rainbow
es,Captain Rainbow,Captain Rainbow
fr,Captain Rainbow,Captain Rainbow
it,Captain★Rainbow,Captain Rainbow
pt,Captain Rainbow,Captain Rainbow
zh,彩虹★队长,Captain Rainbow
arz,كاپتاين راينبو,Captain Rainbow
ko,캡틴 레인보우,Captain Rainbow
ca,Captain Rainbow,Captain Rainbow
lld,Captain Rainbow,Captain Rainbow
en,Major League Eating: The Game,Major League Eating: The Game
arz,ماچور لايجو ايتينج: ث جام,Major League Eating: The Game
en,Edge Games,Edge Games
es,Edge Games,Edge Games
en,7th Dragon,7th Dragon
ja,セブンスドラゴン,7th Dragon
fr,7th Dragon,7th Dragon
es,7th Dragon,7th Dragon
zh,第七龙神,7th Dragon
it,7th Dragon,7th Dragon
wuu,第七龙神,7th Dragon
hu,7th Dragon,7th Dragon
lld,7th Dragon,7th Dragon
en,Hanaho,Hanaho
en,Theresia (video game),Theresia (video game)
ja,Theresia-テレジア-,Theresia (video game)
lld,Theresia,Theresia (video game)
en,Sandlot Games,Sandlot Games
ru,Sandlot Games,Sandlot Games
ca,Sandlot Games,Sandlot Games
en,Star Trek: Starship Creator Warp II,Star Trek: Starship Creator Warp II
lld,Star Trek: Starship Creator Warp II,Star Trek: Starship Creator Warp II
ja,ワギャンランド,Wagan Land
en,Wagan Land,Wagan Land
ko,와간 랜드,Wagan Land
fr,Wagyan Land,Wagan Land
en,B2B Games,B2B Games
et,B2B Games,B2B Games
en,Deborah Todd,Deborah Todd
en,Lips: Canta en Español,Lips: Canta en Español
es,Lips: Canta en Español,Lips: Canta en Español
lld,Lips: Canta en Español,Lips: Canta en Español
en,Army Men: Air Attack,Army Men: Air Attack
ru,Army Men: Air Attack,Army Men: Air Attack
it,Army Men: Air Attack,Army Men: Air Attack
fr,Army Men: Air Attack,Army Men: Air Attack
vi,Army Men: Air Attack,Army Men: Air Attack
ms,Army Men: Air Attack,Army Men: Air Attack
lld,Army Men: Air Attack,Army Men: Air Attack
en,Dracula (1986 video game),Dracula (1986 video game)
es,Dracula (videojuego de 1986),Dracula (1986 video game)
fr,"Dracula (jeu vidéo, 1986)",Dracula (1986 video game)
gl,Dracula (videoxogo de 1986),Dracula (1986 video game)
lld,Dracula,Dracula (1986 video game)
en,Joe Basquez,Joe Basquez
en,United Front Games,United Front Games
ru,United Front Games,United Front Games
zh,United Front Games,United Front Games
fr,United Front Games,United Front Games
pl,United Front Games,United Front Games
ja,ユナイテッド・フロント・ゲームズ,United Front Games
pt,United Front Games,United Front Games
nl,United Front Games,United Front Games
hy,United Front Games,United Front Games
en,Qix,Qix++
ja,QIX,Qix++
it,Qix,Qix++
de,Qix,Qix++
es,Qix,Qix++
ru,Qix,Qix++
fr,Qix,Qix++
zh,天蠶變 (1981年遊戲),Qix++
pl,Qix,Qix++
tr,Qix,Qix++
nl,Qix,Qix++
sv,Qix,Qix++
uk,Qix,Qix++
fi,Qix,Qix++
arz,كيكس,Qix++
br,Qix,Qix++
lld,Qix,Qix++
en,Abduction (1975 film),Abduction (1975 film)
en,Gratuitous Space Battles,Gratuitous Space Battles
arz,جراتويتوس سپاس باتليس,Gratuitous Space Battles
fr,Gratuitous Space Battles,Gratuitous Space Battles
lld,Gratuitous Space Battles,Gratuitous Space Battles
en,"Cinematronics, LLC","Cinematronics, LLC"
ru,"Cinematronics, LLC","Cinematronics, LLC"
it,"Cinematronics, LLC","Cinematronics, LLC"
uk,"Cinematronics, LLC","Cinematronics, LLC"
bg,"Cinematronics, LLC","Cinematronics, LLC"
en,Battlestar Galactica Online,Battlestar Galactica Online
ru,Battlestar Galactica Online,Battlestar Galactica Online
es,Battlestar Galactica Online,Battlestar Galactica Online
fr,Battlestar Galactica Online,Battlestar Galactica Online
tr,Battlestar Galactica Online,Battlestar Galactica Online
pt,Battlestar Galactica Online,Battlestar Galactica Online
pl,Battlestar Galactica Online,Battlestar Galactica Online
zh,星際大爭霸Online,Battlestar Galactica Online
ja,Battlestar Galactica Online,Battlestar Galactica Online
ko,배틀스타 갈락티카 온라인,Battlestar Galactica Online
lld,Battlestar Galactica Online,Battlestar Galactica Online
en,Airport Simulator 2019,Airport Simulator 2019
de,Airport Simulator 2019,Airport Simulator 2019
fr,Airport Simulator 2019,Airport Simulator 2019
vi,Airport Simulator 2019,Airport Simulator 2019
da,Airport Simulator,Airport Simulator 2019
en,NeverDead,NeverDead
es,NeverDead,NeverDead
ru,NeverDead,NeverDead
ja,ネバーデッド,NeverDead
zh,永生不灭,NeverDead
fr,NeverDead,NeverDead
lld,NeverDead,NeverDead
en,MorgenGrauen,MorgenGrauen
de,MorgenGrauen (Computerspiel),MorgenGrauen
cs,MorgenGrauen,MorgenGrauen
en,Shenmue,Shenmue
ja,シェンムー,Shenmue
fr,Shenmue,Shenmue
zh,莎木系列,Shenmue
ru,Shenmue,Shenmue
ko,쉔무,Shenmue
fi,Shenmue (pelisarja),Shenmue
th,เชนมู,Shenmue
no,Shenmue,Shenmue
en,Art Academy (video game),Art Academy (video game)
ja,わりと本格的 絵心教室,Art Academy (video game)
es,Art Academy,Art Academy (video game)
de,Art Academy,Art Academy (video game)
it,Art Academy,Art Academy (video game)
fr,Art Academy,Art Academy (video game)
ca,Art Academy,Art Academy (video game)
lld,Art Academy,Art Academy (video game)
en,Top Darts,Top Darts
it,Top Darts,Top Darts
en,Fantasy Life,Fantasy Life
ja,ファンタジーライフ,Fantasy Life
es,Fantasy Life,Fantasy Life
fr,Fantasy Life,Fantasy Life
zh,幻想生活,Fantasy Life
it,Fantasy Life,Fantasy Life
pt,Fantasy Life,Fantasy Life
arz,فانتاسى ليف,Fantasy Life
lld,Fantasy Life,Fantasy Life
en,X-Man (video game),X-Man (video game)
pt,X-Man (Atari 2600),X-Man (video game)
en,Ani-Mayhem,Ani-Mayhem
it,Ani-Mayhem,Ani-Mayhem
en,Risen (series),Risen (series)
fr,Risen,Risen (series)
es,Risen (serie),Risen (series)
nl,Risen (computerspelserie),Risen (series)
en,Runewaker Entertainment,Runewaker Entertainment
en,Barkley Shut Up and Jam 2,Barkley Shut Up and Jam 2
fr,Barkley: Shut Up and Jam! 2,Barkley Shut Up and Jam 2
lld,Barkley Shut Up and Jam! 2,Barkley Shut Up and Jam 2
en,Kingdom Under Fire,Kingdom Under Fire
ko,킹덤 언더 파이어,Kingdom Under Fire
en,Disney Princess: Enchanting Storybooks,Disney Princess: Enchanting Storybooks
en,Steve Ince,Steve Ince
de,Steve Ince,Steve Ince
pl,Steve Ince,Steve Ince
en,Moai-kun,Moai-kun
ja,モアイくん,Moai-kun
ko,모아이 군,Moai-kun
en,Need for Speed: Most Wanted (2005 video game),Need for Speed: Most Wanted (2005 video game)
ru,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
es,Need for Speed: Most Wanted (videojuego de 2005),Need for Speed: Most Wanted (2005 video game)
pt,Need for Speed: Most Wanted (jogo eletrônico de 2005),Need for Speed: Most Wanted (2005 video game)
de,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
id,Need for Speed: Most Wanted (permainan video 2005),Need for Speed: Most Wanted (2005 video game)
it,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
uk,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
fr,"Need for Speed: Most Wanted (jeu vidéo, 2005)",Need for Speed: Most Wanted (2005 video game)
pl,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
tr,Need for Speed: Most Wanted (2005 video oyunu),Need for Speed: Most Wanted (2005 video game)
ja,ニード・フォー・スピード モスト・ウォンテッド,Need for Speed: Most Wanted (2005 video game)
zh,極速快感：全民公敵,Need for Speed: Most Wanted (2005 video game)
fi,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
ro,Need for Speed: Most Wanted (joc video din 2005),Need for Speed: Most Wanted (2005 video game)
hu,"Need for Speed: Most Wanted (videójáték, 2005)",Need for Speed: Most Wanted (2005 video game)
nl,Need for Speed: Most Wanted (2005),Need for Speed: Most Wanted (2005 video game)
hr,Need for Speed: Most Wanted (videoigra 2005.),Need for Speed: Most Wanted (2005 video game)
sk,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
ms,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
sv,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
lt,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
th,นีดฟอร์สปีด: โมสท์วอนเต็ด (วิดีโอเกม พ.ศ. 2548),Need for Speed: Most Wanted (2005 video game)
el,Need for Speed: Most Wanted (2005),Need for Speed: Most Wanted (2005 video game)
no,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
ko,니드 포 스피드: 모스트 원티드 (2005년 비디오 게임),Need for Speed: Most Wanted (2005 video game)
vi,Need for Speed: Most Wanted (trò chơi điện tử 2005),Need for Speed: Most Wanted (2005 video game)
uz,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
lv,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
simple,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
da,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
ca,Need for Speed: Most Wanted (videojoc del 2005),Need for Speed: Most Wanted (2005 video game)
zh-yue,極速快感：全民公敵,Need for Speed: Most Wanted (2005 video game)
et,Need for Speed: Most Wanted (2005. aasta videomäng),Need for Speed: Most Wanted (2005 video game)
hi,नीड़ फॉर स्पीड: मोस्ट वांटेड,Need for Speed: Most Wanted (2005 video game)
arz,نيد فور سپيد: موسانت وانتيد,Need for Speed: Most Wanted (2005 video game)
hy,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
lld,Need for Speed: Most Wanted,Need for Speed: Most Wanted (2005 video game)
wuu,极品飞车：无间追踪,Need for Speed: Most Wanted (2005 video game)
en,CEDEC Awards,CEDEC Awards
ja,CEDEC AWARDS,CEDEC Awards
zh,CEDEC大奖,CEDEC Awards
en,Equestrian at the 2010 Asian Games – Team jumping,Equestrian at the 2010 Asian Games – Team jumping
en,Turma do Chico Bento (video game),Turma do Chico Bento (video game)
pt,Turma do Chico Bento (jogo eletrônico),Turma do Chico Bento (video game)
en,Might,Might & Magic X: Legacy
en,The Showdown Effect,The Showdown Effect
ru,The Showdown Effect,The Showdown Effect
fr,The Showdown Effect,The Showdown Effect
pt,The Showdown Effect,The Showdown Effect
pl,The Showdown Effect,The Showdown Effect
en,Sword Art Online: Infinity Moment,Sword Art Online: Infinity Moment
zh,刀劍神域 無限瞬間,Sword Art Online: Infinity Moment
es,Sword Art Online: Infinity Moment,Sword Art Online: Infinity Moment
it,Sword Art Online: Infinity Moment,Sword Art Online: Infinity Moment
pt,Sword Art Online: Infinity Moment,Sword Art Online: Infinity Moment
vi,Sword Art Online: Infinity Moment,Sword Art Online: Infinity Moment
