lang,topic,topic_in_English
de,Die Zwerge (Computerspiel),The Dwarves (video game)
uk,The Dwarves,The Dwarves (video game)
ja,ときど,Tokido
en,Tokido,Tokido
vi,Tokido,Tokido
ru,Vikings: War of Clans,Vikings: War of Clans
en,Vikings: War of Clans,Vikings: War of Clans
de,Vikings: War of Clans,Vikings: War of Clans
fr,Vikings: War of Clans,Vikings: War of Clans
ja,ヴァイキング:クランの戦争,Vikings: War of Clans
es,Vikings: War of Clans,Vikings: War of Clans
it,Vikings: War of Clans,Vikings: War of Clans
arz,فايكنجز: وور اوف كلانس,Vikings: War of Clans
en,Privates (video game),Privates (video game)
en,Divided We Fall (video game),Divided We Fall (video game)
en,Slag (video game),Slag (video game)
en,The Ward (2000 video game),The Ward (2000 video game)
hr,Poslanik,The Ward (2000 video game)
en,NHL FaceOff '97,NHL FaceOff '97
es,NHL FaceOff '97,NHL FaceOff '97
en,Nintendo Switch Online,Nintendo Switch Online
ja,Nintendo Switch Online,Nintendo Switch Online
es,Nintendo Switch Online,Nintendo Switch Online
zh,任天堂Switch Online,Nintendo Switch Online
fr,Nintendo Switch Online,Nintendo Switch Online
de,Nintendo Switch Online,Nintendo Switch Online
ru,Nintendo Switch Online,Nintendo Switch Online
pt,Nintendo Switch Online,Nintendo Switch Online
ko,닌텐도 스위치 온라인,Nintendo Switch Online
vi,Nintendo Switch Online,Nintendo Switch Online
nl,Nintendo Switch Online,Nintendo Switch Online
en,2019 Seoul Dynasty season,2019 Seoul Dynasty season
en,SEA Finals,SEA Finals
en,Just Dance 2020,Just Dance 2020
es,Just Dance 2020,Just Dance 2020
fr,Just Dance 2020,Just Dance 2020
zh,舞力全開2020,Just Dance 2020
it,Just Dance 2020,Just Dance 2020
pt,Just Dance 2020,Just Dance 2020
nl,Just Dance 2020,Just Dance 2020
sv,Just Dance 2020,Just Dance 2020
ko,저스트 댄스 2020,Just Dance 2020
hu,Just Dance 2020,Just Dance 2020
vi,Just Dance 2020,Just Dance 2020
tr,Just Dance 2020,Just Dance 2020
arz,چاست دانس 2020,Just Dance 2020
lld,Just Dance 2020,Just Dance 2020
en,Peter Lloyd (gymnast),Peter Lloyd (gymnast)
de,Peter Lloyd (Turner),Peter Lloyd (gymnast)
en,Carmen Sandiego in Japan,Carmen Sandiego in Japan
en,Zero Wing,Zero Wing
ja,ゼロウィング,Zero Wing
es,Zero Wing,Zero Wing
ru,Zero Wing,Zero Wing
de,Zero Wing,Zero Wing
fr,Zero Wing,Zero Wing
it,Zero Wing,Zero Wing
zh,零翼战机,Zero Wing
pt,Zero Wing,Zero Wing
nl,Zero Wing,Zero Wing
fi,Zero Wing,Zero Wing
sv,Zero Wing,Zero Wing
ko,제로 윙,Zero Wing
arz,زيرو وينج,Zero Wing
lld,Zero Wing,Zero Wing
en,Ultima Online,Ultima Online
ja,ウルティマオンライン,Ultima Online
ru,Ultima Online,Ultima Online
de,Ultima Online,Ultima Online
es,Ultima Online,Ultima Online
zh,网络创世纪,Ultima Online
it,Ultima Online,Ultima Online
tr,Ultima Online,Ultima Online
fr,Ultima Online,Ultima Online
pt,Ultima Online,Ultima Online
pl,Ultima Online,Ultima Online
ko,울티마 온라인,Ultima Online
cs,Ultima Online,Ultima Online
fi,Ultima Online,Ultima Online
sv,Ultima Online,Ultima Online
simple,Ultima Online,Ultima Online
nl,Ultima Online,Ultima Online
da,Ultima online,Ultima Online
lt,Ultima Online,Ultima Online
ca,Ultima Online,Ultima Online
wuu,网络创世纪,Ultima Online
arz,التيما اون لاين,Ultima Online
lld,Ultima Online,Ultima Online
scn,Ultima Online,Ultima Online
en,Toru Iwatani,Toru Iwatani
es,Tōru Iwatani,Toru Iwatani
ru,"Иватани, Тору",Toru Iwatani
ja,岩谷徹 (ゲームクリエイター),Toru Iwatani
it,Tōru Iwatani,Toru Iwatani
fr,Tōru Iwatani,Toru Iwatani
de,Tōru Iwatani,Toru Iwatani
pt,Toru Iwatani,Toru Iwatani
pl,Tōru Iwatani,Toru Iwatani
zh,岩谷徹,Toru Iwatani
id,Toru Iwatani,Toru Iwatani
tr,Tōru Iwatani,Toru Iwatani
fi,Tōru Iwatani,Toru Iwatani
bg,Тору Иватани,Toru Iwatani
simple,Toru Iwatani,Toru Iwatani
sv,Toru Iwatani,Toru Iwatani
arz,تورو ايواتانى,Toru Iwatani
eu,Toru Iwatani,Toru Iwatani
uz,Toru Ivatani,Toru Iwatani
wuu,岩谷彻,Toru Iwatani
en,Rampart (video game),Rampart (video game)
ja,ランパート,Rampart (video game)
de,Rampart (Computerspiel),Rampart (video game)
it,Rampart (videogioco),Rampart (video game)
fr,Rampart,Rampart (video game)
pt,Rampart (jogo eletrônico),Rampart (video game)
fi,Rampart,Rampart (video game)
lld,Rampart,Rampart (video game)
en,2003 in games,2003 in games
fr,2003 en jeu,2003 in games
vi,Trò chơi năm 2003,2003 in games
en,Dungeon Siege,Dungeon Siege
ru,Dungeon Siege,Dungeon Siege
es,Dungeon Siege,Dungeon Siege
zh,末日危城,Dungeon Siege
fr,Dungeon Siege,Dungeon Siege
pl,Dungeon Siege,Dungeon Siege
ja,ダンジョン・シージ,Dungeon Siege
it,Dungeon Siege,Dungeon Siege
pt,Dungeon Siege,Dungeon Siege
th,ดันเจียนซีจ,Dungeon Siege
nl,Dungeon Siege,Dungeon Siege
uk,Dungeon Siege,Dungeon Siege
tr,Dungeon Siege,Dungeon Siege
zh-yue,末日危城,Dungeon Siege
ko,던전 시즈,Dungeon Siege
fi,Dungeon Siege,Dungeon Siege
sv,Dungeon Siege,Dungeon Siege
da,Dungeon Siege,Dungeon Siege
vi,Dungeon Siege,Dungeon Siege
ca,Dungeon Siege,Dungeon Siege
gl,Dungeon Siege,Dungeon Siege
arz,دونجيون سيج,Dungeon Siege
lld,Dungeon Siege,Dungeon Siege
en,Mega Man,Mega Man & Bass
ja,ロックマンシリーズ,Mega Man & Bass
es,Mega Man,Mega Man & Bass
zh,洛克人系列,Mega Man & Bass
pt,Mega Man,Mega Man & Bass
de,Mega Man,Mega Man & Bass
ru,Mega Man,Mega Man & Bass
fr,Mega Man,Mega Man & Bass
it,Mega Man (serie),Mega Man & Bass
fi,Mega Man (pelisarja),Mega Man & Bass
th,ร็อคแมน,Mega Man & Bass
vi,Mega Man,Mega Man & Bass
id,Mega Man,Mega Man & Bass
ko,록맨,Mega Man & Bass
tr,Mega Man,Mega Man & Bass
nl,Mega Man (computerspelserie),Mega Man & Bass
hu,Mega Man,Mega Man & Bass
no,Mega Man,Mega Man & Bass
sv,Mega Man (serie),Mega Man & Bass
hr,Mega Man (franšiza),Mega Man & Bass
ka,Mega Man,Mega Man & Bass
am,ሜጋ ማን,Mega Man & Bass
ast,Mega Man,Mega Man & Bass
eu,Mega Man,Mega Man & Bass
be,Mega Man (серыя),Mega Man & Bass
hak,Pet-he Phu-cho-kien,Mega Man & Bass
zh-min-nan,Rockman,Mega Man & Bass
haw,Hoʻana Kāne,Mega Man & Bass
wuu,洛克人系列,Mega Man & Bass
sco,Mega Man,Mega Man & Bass
en,4X,4X
fr,Jeu 4X,4X
ru,4X,4X
de,Globalstrategiespiel,4X
ja,4X,4X
es,4X,4X
zh,4X,4X
pl,4X,4X
pt,4X,4X
it,4X (videogiochi),4X
vi,4X,4X
ko,4X,4X
tr,4X,4X
cs,4X,4X
nl,4X,4X
id,4X,4X
uk,Глобальна стратегія,4X
hu,4X,4X
sv,4X,4X
fi,4X (strategiapeli),4X
ro,4X,4X
no,4x-spill,4X
ca,Videojoc de construcció d'imperis,4X
zh-yue,4X (電子遊戲),4X
eo,4X (ludo),4X
lt,4X,4X
wuu,4X,4X
en,Intrusion Countermeasures Electronics,Intrusion Countermeasures Electronics
pl,Lód (cyberpunk),Intrusion Countermeasures Electronics
ru,Intrusion Countermeasure Electronics,Intrusion Countermeasures Electronics
it,Intrusion Countermeasures Electronics,Intrusion Countermeasures Electronics
uk,Intrusion Countermeasures Electronics,Intrusion Countermeasures Electronics
no,Intrusion Countermeasures Electronics,Intrusion Countermeasures Electronics
en,Chaos Strikes Back,Chaos Strikes Back
fr,Chaos Strikes Back,Chaos Strikes Back
cs,Chaos Strikes Back,Chaos Strikes Back
en,Warhammer: Shadow of the Horned Rat,Warhammer: Shadow of the Horned Rat
ru,Warhammer: Shadow of the Horned Rat,Warhammer: Shadow of the Horned Rat
de,Warhammer: Im Schatten der gehörnten Ratte,Warhammer: Shadow of the Horned Rat
fr,Warhammer : Dans l'ombre du rat cornu,Warhammer: Shadow of the Horned Rat
uk,Warhammer: Shadow of the Horned Rat,Warhammer: Shadow of the Horned Rat
lld,Warhammer: Shadow of the Horned Rat,Warhammer: Shadow of the Horned Rat
nl,Warhammer: Shadow of the Horned Rat,Warhammer: Shadow of the Horned Rat
en,Alien Front Online,Alien Front Online
fr,Alien Front Online,Alien Front Online
pt,Alien Front Online,Alien Front Online
lld,Alien Front Online,Alien Front Online
sv,Alien Front Online,Alien Front Online
en,The Colonel's Bequest,The Colonel's Bequest
de,The Colonel’s Bequest,The Colonel's Bequest
it,The Colonel's Bequest,The Colonel's Bequest
es,The Colonel's Bequest,The Colonel's Bequest
fr,The Colonel's Bequest,The Colonel's Bequest
ru,The Colonel’s Bequest,The Colonel's Bequest
fi,The Colonel’s Bequest,The Colonel's Bequest
pl,The Colonel’s Bequest,The Colonel's Bequest
arz,ث كولونيلس بيكويست,The Colonel's Bequest
nl,The Colonel's Bequest,The Colonel's Bequest
sv,The Colonel's Bequest,The Colonel's Bequest
lld,The Colonel's Bequest,The Colonel's Bequest
en,Pokémon Pinball,Pokémon Pinball
ja,ポケモンピンボール,Pokémon Pinball
es,Pokémon Pinball,Pokémon Pinball
fr,Pokémon Pinball,Pokémon Pinball
it,Pokémon Pinball,Pokémon Pinball
pt,Pokémon Pinball,Pokémon Pinball
nl,Pokémon Pinball,Pokémon Pinball
ru,Pokémon Pinball,Pokémon Pinball
fi,Pokémon Pinball,Pokémon Pinball
uk,Pokémon Pinball,Pokémon Pinball
de,Pokémon Pinball,Pokémon Pinball
gl,Pokémon Pinball,Pokémon Pinball
simple,Pokémon Pinball,Pokémon Pinball
arz,بوكيمون بينبول,Pokémon Pinball
ast,Pokémon Pinball,Pokémon Pinball
lld,Pokémon Pinball,Pokémon Pinball
no,Pokémon Pinball,Pokémon Pinball
en,Urban Arcana,Urban Arcana
en,Paladin (character class),Paladin (character class)
pt,Paladino (classe de personagem),Paladin (character class)
ko,성기사 (캐릭터 클래스),Paladin (character class)
en,Killer7,Killer7
ja,Killer7,Killer7
ru,Killer7,Killer7
es,Killer7,Killer7
pt,Killer 7,Killer7
fr,Killer7,Killer7
de,Killer7,Killer7
it,Killer7,Killer7
zh,杀手7,Killer7
fi,Killer7,Killer7
sv,Killer7,Killer7
af,Killer 7,Killer7
ko,킬러 7,Killer7
arz,كيلير7,Killer7
lld,Killer7,Killer7
en,Gitaroo Man,Gitaroo Man
ja,ギタルマン,Gitaroo Man
fr,Gitaroo Man,Gitaroo Man
it,Gitaroo Man,Gitaroo Man
sv,Gitaroo Man,Gitaroo Man
lld,Gitaroo Man,Gitaroo Man
en,Laser Squad,Laser Squad
ru,Laser Squad,Laser Squad
es,Laser Squad,Laser Squad
de,Laser Squad,Laser Squad
pl,Laser Squad,Laser Squad
it,Laser Squad,Laser Squad
fr,Laser Squad,Laser Squad
fi,Laser Squad,Laser Squad
cs,Laser Squad,Laser Squad
nl,Laser Squad,Laser Squad
be-tarask,Laser Squad,Laser Squad
en,Crime Cities,Crime Cities
pl,Crime Cities,Crime Cities
lld,Crime Cities,Crime Cities
en,ZMUD,ZMUD
en,Harry Potter: Quidditch World Cup,Harry Potter: Quidditch World Cup
es,Harry Potter: Quidditch Copa del Mundo,Harry Potter: Quidditch World Cup
ru,Harry Potter: Quidditch World Cup,Harry Potter: Quidditch World Cup
ko,해리 포터: 퀴디치 월드컵,Harry Potter: Quidditch World Cup
fr,Harry Potter : Coupe du monde de quidditch,Harry Potter: Quidditch World Cup
de,Harry Potter: Quidditch-Weltmeisterschaft,Harry Potter: Quidditch World Cup
it,Harry Potter e la Coppa del Mondo di Quidditch,Harry Potter: Quidditch World Cup
zh,哈利·波特：魁地奇世界盃,Harry Potter: Quidditch World Cup
fi,Harry Potter ja Huispauksen MM-kisat,Harry Potter: Quidditch World Cup
pt,Harry Potter: Quidditch World Cup,Harry Potter: Quidditch World Cup
tr,Harry Potter: Quidditch World Cup,Harry Potter: Quidditch World Cup
uk,Гаррі Поттер: Чемпіонат світу з квідичу (гра),Harry Potter: Quidditch World Cup
pl,Harry Potter: Mistrzostwa świata w quidditchu,Harry Potter: Quidditch World Cup
nl,Harry Potter: WK Zwerkbal,Harry Potter: Quidditch World Cup
no,Harry Potter: Rumpeldunk Verdensmesterskap,Harry Potter: Quidditch World Cup
hr,Harry Potter: Svjetsko prvenstvo u metloboju,Harry Potter: Quidditch World Cup
bs,Harry Potter: Svjetsko prvenstvo u metloboju,Harry Potter: Quidditch World Cup
ca,Harry Potter: Quidditch World Cup,Harry Potter: Quidditch World Cup
gl,Harry Potter: Quidditch World Cup,Harry Potter: Quidditch World Cup
sv,Harry Potter: Världsmästerskapen i Quidditch,Harry Potter: Quidditch World Cup
lld,Harry Potter: Quidditch World Cup,Harry Potter: Quidditch World Cup
arz,هارى پوتير: كويديتش ورلد كوپ,Harry Potter: Quidditch World Cup
da,Harry Potter: Quidditch Verdensmesterskaberne,Harry Potter: Quidditch World Cup
sh,Harry Potter: Quidditch World Cup,Harry Potter: Quidditch World Cup
en,Tiger Woods PGA Tour 2004,Tiger Woods PGA Tour 2004
sv,Tiger Woods PGA Tour 2004,Tiger Woods PGA Tour 2004
lld,Tiger Woods PGA Tour 2004,Tiger Woods PGA Tour 2004
en,How to Make a Monster (2001 film),How to Make a Monster (2001 film)
it,Il mostro oltre lo schermo,How to Make a Monster (2001 film)
fr,Comment fabriquer un monstre,How to Make a Monster (2001 film)
en,The Sims: Hot Date,The Sims: Hot Date
ru,The Sims: Hot Date,The Sims: Hot Date
it,The Sims: Hot Date,The Sims: Hot Date
es,Los Sims: primera cita,The Sims: Hot Date
pl,The Sims: Randka,The Sims: Hot Date
th,เดอะซิมส์ วัยวุ่นลุ้นรัก,The Sims: Hot Date
fi,The Sims: Hot Date,The Sims: Hot Date
nl,The Sims: Hot Date,The Sims: Hot Date
sv,The Sims: Hot Date,The Sims: Hot Date
tr,The Sims: Hot Date,The Sims: Hot Date
uk,The Sims: Hot Date,The Sims: Hot Date
pt,The Sims: Encontro Marcado,The Sims: Hot Date
vi,The Sims: Hot Date,The Sims: Hot Date
de,Die Sims: Hot Date,The Sims: Hot Date
cs,The Sims: Hot Date,The Sims: Hot Date
ca,The Sims: Hot Date,The Sims: Hot Date
id,The Sims: Hot Date,The Sims: Hot Date
sr,The Sims: Hot Date,The Sims: Hot Date
en,Little Fighter Online,Little Fighter Online
zh,小朋友齊打交Online,Little Fighter Online
de,Little Fighter Online,Little Fighter Online
en,Marshall Law (Tekken),Marshall Law (Tekken)
ru,Маршалл Ло,Marshall Law (Tekken)
it,Marshall Law,Marshall Law (Tekken)
es,Marshall Law,Marshall Law (Tekken)
pt,Marshall Law,Marshall Law (Tekken)
fr,Marshall Law (Tekken),Marshall Law (Tekken)
nl,Marshall Law,Marshall Law (Tekken)
th,มาร์แชล ลอว์,Marshall Law (Tekken)
fi,Marshall Law,Marshall Law (Tekken)
da,Marshall Law,Marshall Law (Tekken)
en,Rocket: Robot on Wheels,Rocket: Robot on Wheels
es,Rocket: Robot on Wheels,Rocket: Robot on Wheels
ru,Rocket: Robot on Wheels,Rocket: Robot on Wheels
pt,Rocket: Robot on Wheels,Rocket: Robot on Wheels
it,Rocket: Robot on Wheels,Rocket: Robot on Wheels
fr,Rocket: Robot on Wheels,Rocket: Robot on Wheels
lld,Rocket: Robot on Wheels,Rocket: Robot on Wheels
en,Spinnaker Software,Spinnaker Software
en,Ghetto Blaster (video game),Ghetto Blaster (video game)
en,1963 New Brunswick general election,1963 New Brunswick general election
fr,Élections générales néo-brunswickoises de 1963,1963 New Brunswick general election
en,Cisco Heat,Cisco Heat
ja,シスコヒート,Cisco Heat
ru,Cisco Heat,Cisco Heat
es,Cisco Heat,Cisco Heat
it,Cisco Heat,Cisco Heat
lld,Cisco Heat,Cisco Heat
uk,Cisco Heat,Cisco Heat
en,Monster Madness: Battle for Suburbia,Monster Madness: Battle for Suburbia
ja,Monster Madness: Battle for Suburbia,Monster Madness: Battle for Suburbia
fr,Monster Madness: Battle for Suburbia,Monster Madness: Battle for Suburbia
lld,Monster Madness: Battle for Suburbia,Monster Madness: Battle for Suburbia
en,D-Day (game),D-Day (game)
en,Rakugakids,Rakugakids
ja,らくがきっず,Rakugakids
fr,Rakuga Kids,Rakugakids
zh,可爱格斗技,Rakugakids
lld,Rakugakids,Rakugakids
en,Warblade,Warblade
pl,Warblade,Warblade
no,Warblade,Warblade
en,Atari MMU,Atari MMU
it,Atari MMU,Atari MMU
en,Metal Slug (2006 video game),Metal Slug (2006 video game)
it,Metal Slug (videogioco 2006),Metal Slug (2006 video game)
fr,"Metal Slug (jeu vidéo, 2006)",Metal Slug (2006 video game)
zh,合金弹头 (2006年游戏),Metal Slug (2006 video game)
arz,ميتال سلج,Metal Slug (2006 video game)
lld,Metal Slug 3D,Metal Slug (2006 video game)
en,Great Britain Ltd,Great Britain Ltd
en,Spike Video Game Awards,Spike Video Game Awards
ru,Spike Video Game Awards,Spike Video Game Awards
es,Spike Video Game Awards,Spike Video Game Awards
zh,斯派克电子游戏大奖,Spike Video Game Awards
pt,Spike Video Game Awards,Spike Video Game Awards
it,Spike Video Game Awards,Spike Video Game Awards
fr,Spike Video Game Awards,Spike Video Game Awards
de,Spike Video Game Awards,Spike Video Game Awards
pl,Spike Video Game Awards,Spike Video Game Awards
vi,Giải thưởng Trò chơi điện tử Spike,Spike Video Game Awards
tr,Spike Video Oyunu Ödülleri,Spike Video Game Awards
fi,Spike Video Game Awards,Spike Video Game Awards
id,Penghargaan Video Game Spike,Spike Video Game Awards
ko,스파이크 비디오 게임 어워즈,Spike Video Game Awards
no,Spike Video Game Awards,Spike Video Game Awards
ja,ワイワイワールド2 SOS!!パセリ城,Wai Wai World 2: SOS!! Parsley Jō
en,Wai Wai World 2: SOS!! Parsley Jō,Wai Wai World 2: SOS!! Parsley Jō
es,Wai Wai World 2: SOS!! Parsley Jō,Wai Wai World 2: SOS!! Parsley Jō
th,ไวไวเวิลด์ 2: เอสโอเอส!! พาร์สลีย์โจ,Wai Wai World 2: SOS!! Parsley Jō
pt,Wai Wai World 2: SOS!! Parsley Jō,Wai Wai World 2: SOS!! Parsley Jō
en,Buzz!: The Music Quiz,Buzz!: The Music Quiz
fi,Buzz! Musiikkivisa,Buzz!: The Music Quiz
it,Buzz! The Music Quiz,Buzz!: The Music Quiz
pt,Buzz!: O Quiz Musical,Buzz!: The Music Quiz
lld,Buzz!: The Music Quiz,Buzz!: The Music Quiz
en,Masque of the Red Death (Ravenloft),Masque of the Red Death (Ravenloft)
pl,Masque of the Red Death,Masque of the Red Death (Ravenloft)
en,Toy Pop,Toy Pop
ja,トイポップ,Toy Pop
lld,Toy Pop,Toy Pop
en,Rapid Reload,Rapid Reload
fr,Rapid Reload,Rapid Reload
it,Rapid Reload,Rapid Reload
fi,Rapid Reload,Rapid Reload
lld,Rapid Reload,Rapid Reload
en,Daniel Hagen,Daniel Hagen
ja,ダニエル・ハーゲン,Daniel Hagen
en,Robot Arena 2: Design and Destroy,Robot Arena 2: Design and Destroy
es,Robot Arena 2: Design and Destroy,Robot Arena 2: Design and Destroy
lld,Robot Arena 2: Design and Destroy,Robot Arena 2: Design and Destroy
en,MPlayer.com,MPlayer.com
en,Metal Saga,Metal Saga
ja,メタルサーガ 〜砂塵の鎖〜,Metal Saga
zh,重装机兵 沙尘之锁,Metal Saga
