lang,topic,topic_in_English
zh,零～zero～,Fatal Frame (video game)
it,Project Zero,Fatal Frame (video game)
fr,Project Zero (jeu vidéo),Fatal Frame (video game)
pt,Fatal Frame (jogo eletrônico),Fatal Frame (video game)
tr,Fatal Frame (video oyunu),Fatal Frame (video game)
fi,Project Zero (videopeli),Fatal Frame (video game)
da,Project Zero (spil),Fatal Frame (video game)
ko,제로 (비디오 게임),Fatal Frame (video game)
nl,Project Zero (computerspel),Fatal Frame (video game)
no,Project Zero (videospill),Fatal Frame (video game)
arz,فاتل فريم (فيديو لعب),Fatal Frame (video game)
lld,Fatal Frame,Fatal Frame (video game)
sc,Project Zero,Fatal Frame (video game)
en,Square's Tom Sawyer,Square's Tom Sawyer
ja,スクウェアのトム・ソーヤ,Square's Tom Sawyer
ru,Square’s Tom Sawyer,Square's Tom Sawyer
zh,史克威尔的汤姆·索亚,Square's Tom Sawyer
it,Square no Tom Sawyer,Square's Tom Sawyer
lld,Square's Tom Sawyer,Square's Tom Sawyer
en,Gus Goes to Cybertown,Gus Goes to Cybertown
nl,Guus in Cyberstad,Gus Goes to Cybertown
sv,Truls i Cyberås,Gus Goes to Cybertown
en,Touch Detective,Touch Detective
ja,おさわり探偵 小沢里奈,Touch Detective
zh,觸摸偵探 小澤里奈,Touch Detective
it,Mystery Detective,Touch Detective
ko,만져라 탐정 오자와 리나,Touch Detective
fr,Touch Detective,Touch Detective
en,Hello Kitty: Roller Rescue,Hello Kitty: Roller Rescue
en,Nancy Drew: Ghost Dogs of Moon Lake,Nancy Drew: Ghost Dogs of Moon Lake
ru,Нэнси Дрю. Псы-призраки Лунного озера,Nancy Drew: Ghost Dogs of Moon Lake
uk,Nancy Drew: Ghost Dogs of Moon Lake,Nancy Drew: Ghost Dogs of Moon Lake
lld,Nancy Drew: Ghost Dogs of Moon Lake,Nancy Drew: Ghost Dogs of Moon Lake
arz,نانسى دريو: جوسانت دوجس اوف مون لاك,Nancy Drew: Ghost Dogs of Moon Lake
en,Chris Tilton,Chris Tilton
it,Chris Tilton,Chris Tilton
arz,كريس تيلتون,Chris Tilton
nl,Chris Tilton,Chris Tilton
en,Skynet (video game),Skynet (video game)
ru,The Terminator: SkyNET,Skynet (video game)
de,The Terminator: Skynet,Skynet (video game)
fr,The Terminator: SkyNET,Skynet (video game)
sl,Skynet (videoigra),Skynet (video game)
lld,Skynet,Skynet (video game)
en,Aeronautica Imperialis,Aeronautica Imperialis
ru,Aeronautica Imperialis,Aeronautica Imperialis
it,Aeronautica Imperialis,Aeronautica Imperialis
fr,Aeronautica Imperialis,Aeronautica Imperialis
en,Xbox 360 Wireless Headset,Xbox 360 Wireless Headset
en,EF2000 (video game),EF2000 (video game)
fr,EF2000,EF2000 (video game)
lld,EF2000,EF2000 (video game)
en,Birthright: The Gorgon's Alliance,Birthright: The Gorgon's Alliance
de,Birthright: Die Dunkle Allianz,Birthright: The Gorgon's Alliance
fr,Birthright: The Gorgon's Alliance,Birthright: The Gorgon's Alliance
lld,Birthright: The Gorgon's Alliance,Birthright: The Gorgon's Alliance
en,Karous,Karous
ja,カラス (ゲーム),Karous
fr,Karous,Karous
de,Karous,Karous
lld,Karous,Karous
ja,エルヴァンディアストーリー,Elvandia Story
en,Elvandia Story,Elvandia Story
hu,Elvandia Story,Elvandia Story
lld,Elvandia Story,Elvandia Story
en,Fishing Master,Fishing Master
zh,釣魚大師,Fishing Master
lld,Fishing Master,Fishing Master
arz,فيشينج ماستير,Fishing Master
en,Warriors Orochi,Warriors Orochi
ja,無双OROCHI,Warriors Orochi
zh,無雙OROCHI 蛇魔,Warriors Orochi
ru,Warriors Orochi,Warriors Orochi
id,Warriors Orochi,Warriors Orochi
pt,Warriors Orochi,Warriors Orochi
vi,Warriors Orochi,Warriors Orochi
fr,Warriors Orochi,Warriors Orochi
th,วอริเออร์โอโรจิ,Warriors Orochi
it,Warriors Orochi,Warriors Orochi
ko,무쌍 오로치 (비디오 게임),Warriors Orochi
nl,Warriors Orochi,Warriors Orochi
hu,Warriors Orochi,Warriors Orochi
lld,Warriors Orochi,Warriors Orochi
en,Mines of Titan,Mines of Titan
lld,Mines of Titan,Mines of Titan
en,Robert E. Lee: Civil War General,Robert E. Lee: Civil War General
fr,Robert E. Lee: Civil War General,Robert E. Lee: Civil War General
en,Ratchet,Ratchet & Clank
ko,래칫,Ratchet & Clank
ru,Ratchet,Ratchet & Clank
ja,ラチェット (曖昧さ回避),Ratchet & Clank
fr,Ratchet,Ratchet & Clank
it,Ratchet,Ratchet & Clank
fi,Ratchet,Ratchet & Clank
en,Dragon Ball Online,Dragon Ball Online
ja,ドラゴンボールオンライン,Dragon Ball Online
es,Dragon Ball Online,Dragon Ball Online
it,Dragon Ball Online,Dragon Ball Online
pt,Dragon Ball Online,Dragon Ball Online
fr,Dragon Ball Online,Dragon Ball Online
no,Dragon Ball Online,Dragon Ball Online
sv,Dragon Ball Online,Dragon Ball Online
ca,Dragon Ball Online,Dragon Ball Online
en,Arcade (film),Arcade (film)
fr,Arcade (film),Arcade (film)
uk,Аркада (фільм),Arcade (film)
ro,Arcade (film),Arcade (film)
cy,Arcade,Arcade (film)
en,Spy Hunter II,Spy Hunter II
fr,"Spy Hunter II (jeu vidéo, 1987)",Spy Hunter II
lld,Spy Hunter II,Spy Hunter II
en,Niko Bellic,Niko Bellic
ru,Нико Беллик,Niko Bellic
es,Niko Bellic,Niko Bellic
pt,Niko Bellic,Niko Bellic
fr,Niko Bellic,Niko Bellic
tr,Niko Bellic,Niko Bellic
ja,ニコ・ベリック,Niko Bellic
pl,Niko Bellic,Niko Bellic
sr,Нико Белић,Niko Bellic
hr,Niko Bellic,Niko Bellic
nl,Niko Bellic,Niko Bellic
uk,Ніко Беллик,Niko Bellic
sh,Niko Bellic,Niko Bellic
zh,尼克·本立克,Niko Bellic
id,Niko Bellic,Niko Bellic
ro,Niko Bellic,Niko Bellic
hu,Niko Bellic,Niko Bellic
el,Niko Bellic,Niko Bellic
ca,Niko Bellic,Niko Bellic
no,Niko Bellic,Niko Bellic
ko,니코 벨릭,Niko Bellic
lt,Niko Bellic,Niko Bellic
et,Niko Bellic,Niko Bellic
ka,ნიკო ბელიკი,Niko Bellic
mk,Нико Белиќ,Niko Bellic
hy,Նիկո Բելիկ,Niko Bellic
cy,Niko Bellic,Niko Bellic
en,Car and Driver (video game),Car and Driver (video game)
es,Car and Driver (videojuego),Car and Driver (video game)
fr,Car and Driver (jeu vidéo),Car and Driver (video game)
lld,Car and Driver,Car and Driver (video game)
en,White Water (pinball),White Water (pinball)
en,Soltrio Solitaire,Soltrio Solitaire
en,Brandon Boyer,Brandon Boyer
mg,Brandon Boyer,Brandon Boyer
en,Seventh generation of video game consoles,Seventh generation of video game consoles
es,Videoconsolas de séptima generación,Seventh generation of video game consoles
ru,Седьмое поколение игровых систем,Seventh generation of video game consoles
fr,Consoles de jeux vidéo de septième génération,Seventh generation of video game consoles
pt,Consoles de jogos eletrônicos de sétima geração,Seventh generation of video game consoles
pl,Historia gier komputerowych (siódma generacja),Seventh generation of video game consoles
zh,第七世代遊戲機,Seventh generation of video game consoles
simple,History of video game consoles (seventh generation),Seventh generation of video game consoles
it,Settima generazione delle console,Seventh generation of video game consoles
tr,Yedinci nesil video oyunu konsolları,Seventh generation of video game consoles
nl,Geschiedenis van de spelcomputer (zevende generatie),Seventh generation of video game consoles
uk,Сьоме покоління ігрових систем,Seventh generation of video game consoles
hu,Hetedik generációs videójáték-konzolok,Seventh generation of video game consoles
fi,Seitsemännen sukupolven pelikonsolit,Seventh generation of video game consoles
ro,Istoria consolelor de jocuri (a șaptea generație),Seventh generation of video game consoles
id,Sejarah konsol permainan video (generasi ketujuh),Seventh generation of video game consoles
ko,7세대 비디오 게임기,Seventh generation of video game consoles
sv,Sjunde generationens spelkonsoler,Seventh generation of video game consoles
vi,Thế hệ thứ bảy của máy chơi trò chơi điện tử,Seventh generation of video game consoles
ast,Videoconsoles de séptima xeneración,Seventh generation of video game consoles
lt,Septintoji kompiuterinių žaidimų konsolių karta,Seventh generation of video game consoles
wuu,第七世代游戏机,Seventh generation of video game consoles
ca,Videoconsoles de setena generació,Seventh generation of video game consoles
no,Videospillkonsollenes syvende generasjon,Seventh generation of video game consoles
fr,Stéphane Besle,Stéphane Besle
de,Stéphane Besle,Stéphane Besle
en,Stéphane Besle,Stéphane Besle
es,Stéphane Besle,Stéphane Besle
it,Stéphane Besle,Stéphane Besle
arz,ستيفان بيسل,Stéphane Besle
en,4D Sports Tennis,4D Sports Tennis
fr,4D Sports Tennis,4D Sports Tennis
lld,4D Sports Tennis,4D Sports Tennis
ko,4D 테니스,4D Sports Tennis
en,Grid Seeker: Project Storm Hammer,Grid Seeker: Project Storm Hammer
ja,グリッドシーカー,Grid Seeker: Project Storm Hammer
lld,Grid Seeker: Project Storm Hammer,Grid Seeker: Project Storm Hammer
en,Lost Planet 2,Lost Planet 2
ru,Lost Planet 2,Lost Planet 2
ja,ロスト プラネット 2,Lost Planet 2
es,Lost Planet 2,Lost Planet 2
fr,Lost Planet 2,Lost Planet 2
it,Lost Planet 2,Lost Planet 2
pt,Lost Planet 2,Lost Planet 2
de,Lost Planet 2,Lost Planet 2
pl,Lost Planet 2,Lost Planet 2
arz,لوسانت پلانيت 2,Lost Planet 2
lld,Lost Planet 2,Lost Planet 2
vi,Lost Planet 2,Lost Planet 2
en,Mendel Palace,Mendel Palace
ja,クインティ,Mendel Palace
es,Mendel Palace,Mendel Palace
it,Mendel Palace,Mendel Palace
lld,Mendel Palace,Mendel Palace
en,Spirit of Adventure,Spirit of Adventure
de,Spirit of Adventure,Spirit of Adventure
en,Highlander (video game),Highlander (video game)
it,Highlander (videogioco),Highlander (video game)
ja,さくらシュトラッセ,Sakura Strasse
en,Sakura Strasse,Sakura Strasse
zh,櫻花街道,Sakura Strasse
ko,사쿠라 슈트랏세,Sakura Strasse
en,Lords of Thunder,Lords of Thunder
ja,ウィンズ オブ サンダー,Lords of Thunder
fr,Lords of Thunder,Lords of Thunder
ru,Lords of Thunder,Lords of Thunder
lld,Lords of Thunder,Lords of Thunder
en,Brothers in Arms (2008 video game),Brothers in Arms (2008 video game)
fr,"Brothers in Arms (jeu vidéo, 2008)",Brothers in Arms (2008 video game)
lld,Brothers in Arms,Brothers in Arms (2008 video game)
en,The Flight to France,The Flight to France
fr,Le Chemin de France,The Flight to France
ru,Дорога во Францию,The Flight to France
es,El camino de Francia,The Flight to France
de,Der Weg nach Frankreich,The Flight to France
ro,Drumul Franței,The Flight to France
cs,Cesta do Francie,The Flight to France
pl,Droga do Francji,The Flight to France
mk,Пат до Франција,The Flight to France
hu,"Haza, Franciaországba",The Flight to France
hy,Ճանապարհ դեպի Ֆրանսիա,The Flight to France
avk,Kelda van Franca (suterot),The Flight to France
en,Speed Freak,Speed Freak
es,Speed Freak,Speed Freak
lld,Speed Freak,Speed Freak
arz,سپيد فرايك,Speed Freak
en,Space Empires: Starfury,Space Empires: Starfury
lld,Space Empires: Starfury,Space Empires: Starfury
vi,Space Empires: Starfury,Space Empires: Starfury
en,Crysis Warhead,Crysis Warhead
ru,Crysis Warhead,Crysis Warhead
es,Crysis Warhead,Crysis Warhead
tr,Crysis Warhead,Crysis Warhead
fr,Crysis Warhead,Crysis Warhead
it,Crysis Warhead,Crysis Warhead
pl,Crysis Warhead,Crysis Warhead
ja,Crysis Warhead,Crysis Warhead
pt,Crysis Warhead,Crysis Warhead
zh,末日之戰：獵殺悍將,Crysis Warhead
uk,Crysis Warhead,Crysis Warhead
de,Crysis Warhead,Crysis Warhead
cs,Crysis Warhead,Crysis Warhead
hu,Crysis Warhead,Crysis Warhead
sv,Crysis Warhead,Crysis Warhead
ko,크라이시스 워헤드,Crysis Warhead
th,ไครซิส วอร์เฮด,Crysis Warhead
no,Crysis Warhead,Crysis Warhead
ms,Crysis Warhead,Crysis Warhead
ja,平安京エイリアン,Heiankyo Alien
en,Heiankyo Alien,Heiankyo Alien
es,Heiankyo alien,Heiankyo Alien
vi,Heiankyo Alien,Heiankyo Alien
en,Schaper Toys,Schaper Toys
en,The Cosmic Balance,The Cosmic Balance
fr,The Cosmic Balance,The Cosmic Balance
lld,The Cosmic Balance,The Cosmic Balance
en,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
ru,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
es,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
zh,星际争霸II：虚空之遗,StarCraft II: Legacy of the Void
fr,StarCraft 2: Legacy of the Void,StarCraft II: Legacy of the Void
pl,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
ko,스타크래프트 II: 공허의 유산,StarCraft II: Legacy of the Void
vi,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
uk,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
pt,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
cs,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
sv,Starcraft II: Legacy of the Void,StarCraft II: Legacy of the Void
fi,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
mn,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
ro,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
nl,StarCraft II: Legacy of the Void,StarCraft II: Legacy of the Void
en,Bella Sara (video game),Bella Sara (video game)
es,Bella Sara (videojuego),Bella Sara (video game)
lld,Bella Sara,Bella Sara (video game)
arz,بيلا سارا,Bella Sara (video game)
en,I.G.I.-2: Covert Strike,I.G.I.-2: Covert Strike
ru,I.G.I.-2: Covert Strike,I.G.I.-2: Covert Strike
de,I.G.I.-2: Covert Strike,I.G.I.-2: Covert Strike
zh,秘密潜入2：隐秘行动,I.G.I.-2: Covert Strike
pl,IGI 2: Covert Strike,I.G.I.-2: Covert Strike
fr,I.G.I.-2: Covert Strike,I.G.I.-2: Covert Strike
arz,انا ذاهب للداخل,I.G.I.-2: Covert Strike
cs,I.G.I. 2: Covert Strike,I.G.I.-2: Covert Strike
lld,I.G.I.-2: Covert Strike,I.G.I.-2: Covert Strike
en,Target Toss Pro: Bags,Target Toss Pro: Bags
en,Lost Pig,Lost Pig
en,TV Show King Party,TV Show King Party
lld,TV Show King Party,TV Show King Party
en,Mojib-Ribbon,Mojib-Ribbon
ja,モジブリボン,Mojib-Ribbon
es,Mojib-Ribbon,Mojib-Ribbon
it,Mojib-Ribbon,Mojib-Ribbon
fr,Mojib-Ribbon,Mojib-Ribbon
lld,Mojib-Ribbon,Mojib-Ribbon
en,Gnip Gnop,Gnip Gnop
en,NamCollection,NamCollection
ja,ナムコレクション,NamCollection
id,NamCollection,NamCollection
en,Ikariam,Ikariam
es,Ikariam,Ikariam
it,Ikariam,Ikariam
de,Ikariam,Ikariam
el,Ikariam,Ikariam
ro,Ikariam,Ikariam
tr,Ikariam,Ikariam
fr,Ikariam,Ikariam
ru,Икариам,Ikariam
hu,Ikariam,Ikariam
sr,Ikariam,Ikariam
zh,远古文明,Ikariam
cs,Ikariam,Ikariam
hr,Ikariam,Ikariam
lv,Ikariam,Ikariam
da,Ikariam,Ikariam
fi,Ikariam,Ikariam
nl,Ikariam,Ikariam
vi,Ikariam,Ikariam
sl,Ikariam,Ikariam
simple,Ikariam,Ikariam
no,Ikariam,Ikariam
ko,이카리암,Ikariam
sv,Ikariam,Ikariam
zh-yue,Ikariam,Ikariam
ca,Ikariam,Ikariam
en,NanoTek Warrior,NanoTek Warrior
ru,NanoTek Warrior,NanoTek Warrior
en,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA
ja,初音ミク -Project DIVA-,Hatsune Miku: Project DIVA
es,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA
zh,初音未來 -名伶計畫-系列,Hatsune Miku: Project DIVA
ru,Hatsune Miku: Project DIVA (серия игр),Hatsune Miku: Project DIVA
pt,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA
fr,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA
pl,Hatsune Miku: Project Diva,Hatsune Miku: Project DIVA
de,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA
ko,하츠네 미쿠: 프로젝트 디바,Hatsune Miku: Project DIVA
fi,Hatsune Miku: Project DIVA (pelisarja),Hatsune Miku: Project DIVA
th,ฮัตสึเนะ มิกุ: โปรเจกต์ดีวา,Hatsune Miku: Project DIVA
sv,Hatsune Miku: Project Diva (spelserie),Hatsune Miku: Project DIVA
ms,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA
ca,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA
uk,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA
en,Star Command (1988 video game),Star Command (1988 video game)
fr,Star Command,Star Command (1988 video game)
lld,Star Command,Star Command (1988 video game)
arz,ستار كوماند,Star Command (1988 video game)
en,Disney's Aladdin in Nasira's Revenge,Disney's Aladdin in Nasira's Revenge
ru,Disney’s Aladdin in Nasira’s Revenge,Disney's Aladdin in Nasira's Revenge
it,Aladdin: La vendetta di Nasira,Disney's Aladdin in Nasira's Revenge
fr,Aladdin : La Revanche de Nasira,Disney's Aladdin in Nasira's Revenge
uk,Disney's Aladdin in Nasira's Revenge,Disney's Aladdin in Nasira's Revenge
az,Disney's Aladdin in Nasira’s Revenge,Disney's Aladdin in Nasira's Revenge
arz,ديزنى علاء الدين فى انتقام ناصره,Disney's Aladdin in Nasira's Revenge
lld,Disney's Aladdin in Nasira's Revenge,Disney's Aladdin in Nasira's Revenge
en,Mark Jung,Mark Jung
en,Floigan Bros.,Floigan Bros.
zh,弗罗刚兄弟,Floigan Bros.
wuu,弗罗刚兄弟,Floigan Bros.
lld,Floigan Bros.,Floigan Bros.
en,Madden NFL 11,Madden NFL 11
es,Madden NFL 11,Madden NFL 11
it,Madden NFL 11,Madden NFL 11
pt,Madden NFL 11,Madden NFL 11
sv,Madden NFL 11,Madden NFL 11
fr,Madden NFL 11,Madden NFL 11
fi,Madden NFL 11,Madden NFL 11
arz,مادين نفل 1,Madden NFL 11
lld,Madden NFL 11,Madden NFL 11
en,The Life Stage: Virtual House,The Life Stage: Virtual House
lld,The Life Stage: Virtual House,The Life Stage: Virtual House
en,Gyrodine,Gyrodine
ja,ジャイロダイン,Gyrodine
es,Gyrodine,Gyrodine
zh,战斗直升机,Gyrodine
en,Dream Pinball 3D,Dream Pinball 3D
lld,Dream Pinball 3D,Dream Pinball 3D
en,Stephanie Bendixsen,Stephanie Bendixsen
en,CSI: Unsolved,CSI: Unsolved
nl,CSI: Unsolved,CSI: Unsolved
fr,Les Experts : Enquêtes mystérieuses,CSI: Unsolved
ja,THE IDOLM@STER 2,The Idolmaster 2
en,The Idolmaster 2,The Idolmaster 2
zh,偶像大師2,The Idolmaster 2
ko,THE IDOLM@STER 2,The Idolmaster 2
id,The Idolmaster 2,The Idolmaster 2
it,The Idolmaster 2,The Idolmaster 2
wuu,偶像大师2,The Idolmaster 2
th,ดิไอดอลมาสเตอร์ 2,The Idolmaster 2
lld,The Idolmaster 2,The Idolmaster 2
en,X-Arcade,X-Arcade
en,PangYa,PangYa
ja,スカッとゴルフ パンヤ,PangYa
ko,팡야,PangYa
th,ปังย่า,PangYa
pt,PangYa,PangYa
zh,魔法飞球,PangYa
fr,PangYa,PangYa
id,Pangya,PangYa
de,Pangya,PangYa
no,PangYa,PangYa
pl,PangYa,PangYa
vi,Pangya,PangYa
lld,PangYa,PangYa
en,Super Kyotei,Super Kyotei
en,Quantum Conundrum,Quantum Conundrum
fr,Quantum Conundrum,Quantum Conundrum
pl,Quantum Conundrum,Quantum Conundrum
arz,كوانتوم كونوندروم,Quantum Conundrum
lld,Quantum Conundrum,Quantum Conundrum
de,Ludwig Barth zu Barthenau,Ludwig Barth zu Barthenau
ru,"Бартенау, Людвиг Барт цу",Ludwig Barth zu Barthenau
en,Ludwig Barth zu Barthenau,Ludwig Barth zu Barthenau
fr,Ludwig Barth zu Barthenau,Ludwig Barth zu Barthenau
arz,لودفيج بارث تسو بارثيناو,Ludwig Barth zu Barthenau
en,Hatsune Miku: Project DIVA (video game),Hatsune Miku: Project DIVA (video game)
ru,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA (video game)
zh,初音未来 -歌姬计划- (游戏),Hatsune Miku: Project DIVA (video game)
it,Hatsune Miku: Project DIVA,Hatsune Miku: Project DIVA (video game)
ko,하츠네 미쿠: 프로젝트 디바 (비디오 게임),Hatsune Miku: Project DIVA (video game)
ms,Hatsune Miku: Project DIVA (permainan video),Hatsune Miku: Project DIVA (video game)
en,Chaos Rings Omega,Chaos Rings Omega
zh,混沌之戒Ω,Chaos Rings Omega
arz,تشاوس رينجس اوميجا,Chaos Rings Omega
lld,Chaos Rings Omega,Chaos Rings Omega
en,The Sims 3: Supernatural,The Sims 3: Supernatural
ru,The Sims 3: Сверхъестественное,The Sims 3: Supernatural
